Freq	Type
7	rooster
7	row
7	rip
7	ran
7	rocks
7	please
7	place
7	pit
7	pink
7	pat
7	part
7	neat
7	much
7	lid
7	lied
7	lap
7	lamb
7	crib
7	close
7	cord
7	hood
7	horn
7	hush
7	hands
7	greg
7	gate
7	guess
7	friend
7	feed
7	fits
7	fish
7	fake
7	aid
7	end
7	though
7	children
7	bop
6	you've
6	yum
6	walked
6	walking
6	once
6	wash
6	truck
6	tom
6	spilled
6	soap
6	squeak
6	scrub
6	she'll
6	shy
6	short
6	said
6	saw
6	ring
6	rush
6	played
6	pigs
6	pen
6	looks
6	lived
6	layed
6	quick
6	crayons
6	cold
6	keys
6	kitchen
6	even
6	hit
6	friends
6	floor
6	fur
6	fair
6	eggs
6	dish
6	dogs
6	chase
6	check
6	bake
6	balls
6	about
6	am
5	yogurt
5	whoopsie
5	whoops
5	wish
5	ways
5	walker
5	trick
5	tore
5	sweetheart
5	stay
5	spill
5	smart
5	squealed
5	square
5	reach
5	roar
5	main
5	microphone
5	mom's
5	lean
5	learn
5	lives
5	cream
5	chris
5	kim
5	kids
5	kind
5	cows
5	count
5	course
5	cork
5	called
5	card
5	cough
5	eats
5	ho
5	hate
5	hens
5	hunt
5	gave
5	game
5	frill
5	fan
5	far
5	eyore
5	everything
5	egg
5	drool
5	drop
5	blows
5	beads
5	bing
5	biting
5	balloon
5	board
5	bag
5	owl
5	ouch
5	oven
5	ants
5	op
4	uhhuh
4	touch
4	tock
4	swish
4	stood
4	strong
4	stick
4	stuck
4	stomped
4	snow
4	snap
4	sky
4	seen
4	sun
4	sad
4	refrigerator
4	proud
4	plane
4	pictures
4	nope
4	name
4	nap
4	knocked
4	moose
4	mow
4	mkay
4	mad
4	loose
4	little
4	lift
4	love
4	claus
4	cock
4	jumps
4	hurts
4	helps
4	hungry
4	goodbye
4	gram
4	goats
4	goldilocks
4	giddyup
4	fridge
4	fold
4	floats
4	flop
4	fingers
4	finger
4	faye
4	edge
4	drinkie
4	dress
4	drawer
4	dinner
4	days
4	doors
4	dub
4	dark
4	choose
4	boats
4	beat
4	before
4	bib
4	bow
4	butterfly
4	bum
4	bonked
4	upstairs
4	inside
4	ought
4	after
3	year
3	woods
3	whale
3	wand
3	trip
3	tray
3	thought
3	takes
3	turns
3	times
3	tub
3	tan
3	stuffed
3	splash
3	squeaks
3	skip
3	cinderella
3	sill
3	safe
3	set
3	sigh
3	sat
3	rule
3	rich
3	rash
3	rabbits
3	rock
3	plate
3	plant
3	pear
3	pour
3	packed
3	pot
3	only
3	news
3	nosed
3	near
3	nests
3	meant
3	men
3	might
3	mice
3	mine
3	mouse
3	lou
3	live
3	legs
3	lions
3	lost
3	loves
3	crazy
3	clop
3	call
3	cars
3	ink
3	whom
3	hid
3	heard
3	haven't
3	happy
3	heart
3	gorilla
3	frame
3	finish
3	fault
3	doing
3	they'll
3	dum
3	doll
3	boom
3	bull
3	bray
3	been
3	bend
3	belt
3	born
3	buster
3	bar
3	alone
2	zip
2	yuck
2	yak
2	wouldn't
2	win
2	waved
2	wake
2	worms
2	words
2	word
2	wipes
2	wild
2	wife
2	wanted
2	uhhum
2	tree
2	toy'll
2	toe
2	tails
2	turned
2	tiny
2	tiger
2	talks
2	tuck
2	sweets
2	sweat
2	swallowed
2	soon
2	street
2	stretch
2	stink
2	steps
2	step
2	spray
2	spins
2	spice
2	spank
2	sneak
2	snug
2	slip
2	sings
2	six
2	shoe
2	shows
2	saved
2	second
2	sauce
2	reads
2	raincoat
2	rake
2	rides
2	rustling
2	rat
2	wrap
2	pooh's
2	pool
2	pray
2	probably
2	peas
2	paint
2	purple
2	parents
2	paul
2	pumpkin
2	oatmeal
2	needs
2	nest
2	nights
2	none
2	nah
2	meal
2	miss
2	mirror
2	minnows
2	mug
2	mud
2	magnet
2	ma
2	looked
2	load
2	less
2	lunch
2	la
2	coke
2	koala
2	closed
2	clothes
2	clever
2	cloth
2	keeps
2	caw
2	cupboard
2	jeez
2	jumped
2	either
2	invites
2	impressed
2	hip
2	haired
2	hugs
2	half
2	haha
2	goose
2	growled
2	growl
2	grouch
2	gimme
2	girls
2	guys
2	gone
2	gas
2	gosh
2	foots
2	full
2	phones
2	flap
2	feels
2	fill
2	fight
2	follow
2	drawers
2	deck
2	diaper
2	dumped
2	ducks
2	dada's
2	choke
2	chased
2	break
2	brought
2	brand
2	both
2	bless
2	blonde
2	beach
2	busy
2	burp
2	bells
2	bell
2	butter
2	bugs
2	bug
2	bubbles
2	baskets
2	bang
2	backs
2	i've
2	oscar
2	ugh
2	asked
1	used
1	yours
1	yep
1	yawned
1	yucky
1	woke
1	we've
1	wig
1	whine
1	worn
1	wall
1	whadd
1	vane
1	veils
1	vests
1	ubb's
1	tweaks
1	twos
1	true
1	trees
1	trails
1	tin
1	throats
1	throat
1	thief”
1	thumbs
1	thumb
1	taste
1	test
1	tear
1	toss
1	tongue
1	taz
1	switch
1	swam
1	swans
1	strange
1	struck
1	stole
1	stopped
1	spoons
1	spring
1	spread
1	spits
1	spin
1	spy
1	span
1	snails
1	snatched
1	snot
1	smell
1	smile
1	sleek
1	slide
1	slot
1	squirm
1	scared
1	scarf
1	seats
1	sing
1	shook
1	shouldn't
1	ship
1	shapes
1	shove
1	shocked
1	served
1	send
1	seconds
1	supposed
1	songs
1	sun's
1	sunglasses
1	rolled
1	ripped
1	rings
1	rid
1	wreck
1	remember
1	record
1	runs
1	rub
1	rattly
1	rather
1	radish
1	pulls
1	prize
1	pose
1	plug
1	piggies
1	paged
1	porch
1	paw
1	path
1	pant
1	park
1	older
1	knifes
1	knob
1	moves
1	moon
1	me's
1	mount
1	mall
1	must
1	monkey
1	magnets
1	mag
1	lose
1	lizard's
1	licks
1	lick
1	lime
1	lion
1	loud
1	lots
1	quilt
1	crowd
1	clear
1	climbs
1	kitty's
1	king
1	kid
1	curvy
1	care
1	kinds
1	cornfield
1	cub
1	castle
1	camel
1	cause
1	jig
1	jail
1	jay
1	giraffe
1	jam
1	jar
1	easier
1	each
1	itty
1	excuse
1	hooked
1	hope
1	holes
1	how'd
1	hippos
1	haystack
1	helped
1	heads
1	hyena
1	himself
1	how's
1	hum
1	happened
1	hangs
1	hang
1	hadn't
1	grown
1	grow
1	grace
1	grape
1	grasshopper
1	grandpa
1	grand
1	grabbing
1	guide
1	gum
1	guard
1	garbage
1	god's
1	fruit
1	float
1	flip
1	flakes
1	feast
1	figured
1	figure
1	fed
1	finds
1	fourth
1	fawn
1	falls
1	fact
1	ain't
1	earned
1	x
1	drain
1	drives
1	deal
1	dear
1	dig
1	different
1	dirty
1	downstairs
1	dog's
1	doggies
1	dance
1	dollie's
1	chipmunks
1	chill
1	chases
1	changed
1	boot
1	bullys
1	boys
1	bones
1	blank
1	blocked
1	bees
1	beast
1	builds
1	bigger
1	basement
1	birdie
1	ben
1	begins
1	bub
1	bam
1	bottom
1	exactly
1	exact
1	already
1	alligator
1	abc
1	arms
1	argue
