lexical_classes	Type	prop	age
other	choo choo	0.576131687243	16
nouns	church	0.167352537723	16
verbs	clean (action)	0.513031550069	16
adjectives	clean (description)	0.412894375857	16
nouns	clock	0.379972565158	16
verbs	close	0.731138545953	16
nouns	coat	0.441700960219	16
other	cockadoodledoo	0.456790123457	16
nouns	coffee	0.22633744856	16
adjectives	cold	0.554183813443	16
nouns	comb	0.565157750343	16
nouns	cookie	0.836762688615	16
nouns	couch	0.551440329218	16
nouns	cow	0.724279835391	16
nouns	cracker	0.854595336077	16
nouns	crib	0.611796982167	16
verbs	cry	0.558299039781	16
nouns	cup	0.882030178326	16
adjectives	cute	0.257887517147	16
other	daddy	0.979423868313	16
verbs	dance	0.871056241427	16
adjectives	dark	0.18244170096	16
other	day	0.135802469136	16
nouns	deer	0.163237311385	16
nouns	diaper	0.960219478738	16
other	dinner	0.661179698217	16
adjectives	dirty	0.603566529492	16
nouns	dish	0.359396433471	16
nouns	dog	0.96159122085	16
nouns	doll	0.615912208505	16
other	don't	0.83401920439	16
nouns	donkey	0.163237311385	16
nouns	door	0.843621399177	16
function_words	down	0.79561042524	16
verbs	draw	0.367626886145	16
nouns	drawer	0.38683127572	16
nouns	dress (object)	0.268861454047	16
verbs	drink (action)	0.895747599451	16
nouns	drink (beverage)	0.842249657064	16
verbs	drive	0.390946502058	16
adjectives	dry (description)	0.256515775034	16
nouns	duck	0.827160493827	16
nouns	ear	0.832647462277	16
verbs	eat	0.897119341564	16
nouns	egg	0.371742112483	16
nouns	elephant	0.451303155007	16
adjectives	empty	0.440329218107	16
nouns	eye	0.880658436214	16
nouns	face	0.480109739369	16
verbs	fall	0.508916323731	16
adjectives	fast	0.170096021948	16
verbs	feed	0.379972565158	16
adjectives	fine	0.042524005487	16
nouns	finger	0.611796982167	16
verbs	finish	0.257887517147	16
nouns	firetruck	0.347050754458	16
nouns	fish (animal)	0.691358024691	16
nouns	fish (food)	0.292181069959	16
nouns	flower	0.688614540466	16
nouns	food	0.562414266118	16
nouns	foot	0.862825788752	16
nouns	fork	0.550068587106	16
nouns	frog	0.455418381344	16
nouns	garage	0.326474622771	16
nouns	garden	0.156378600823	16
adjectives	gentle	0.58573388203	16
verbs	get	0.829903978052	16
nouns	giraffe	0.308641975309	16
other	girl	0.304526748971	16
verbs	give	0.872427983539	16
nouns	glass	0.352537722908	16
nouns	glasses	0.62962962963	16
verbs	go	0.838134430727	16
adjectives	good	0.661179698217	16
other	night night	0.919067215364	16
nouns	goose	0.179698216735	16
other	grandma	0.798353909465	16
other	grandpa	0.677640603567	16
other	grrr	0.717421124829	16
nouns	hair	0.847736625514	16
nouns	hammer	0.263374485597	16
nouns	hand	0.755829903978	16
adjectives	happy	0.340192043896	16
adjectives	hard	0.135802469136	16
nouns	hat	0.796982167353	16
nouns	head	0.681755829904	16
other	hello	0.770919067215	16
verbs	help	0.444444444444	16
function_words	her	0.133058984911	16
other	hi	0.943758573388	16
nouns	high chair	0.758573388203	16
function_words	his	0.120713305898	16
verbs	hit	0.582990397805	16
nouns	home	0.614540466392	16
nouns	horse	0.665294924554	16
adjectives	hot	0.816186556927	16
nouns	house	0.488340192044	16
function_words	how	0.0864197530864	16
verbs	hug	0.914951989026	16
adjectives	hungry	0.705075445816	16
verbs	hurry	0.264746227709	16
adjectives	hurt	0.347050754458	16
function_words	i	0.267489711934	16
nouns	ice cream	0.454046639232	16
function_words	in	0.622770919067	16
function_words	inside	0.477366255144	16
function_words	it	0.255144032922	16
nouns	jacket	0.454046639232	16
nouns	jeans	0.127572016461	16
nouns	juice	0.886145404664	16
verbs	jump	0.433470507545	16
nouns	keys	0.877914951989	16
verbs	kick	0.463648834019	16
verbs	kiss	0.960219478738	16
nouns	kitchen	0.657064471879	16
nouns	kitty	0.853223593964	16
nouns	knee	0.326474622771	16
other	lady	0.178326474623	16
nouns	lamb	0.327846364883	16
nouns	lamp	0.267489711934	16
other	later	0.16598079561	16
nouns	leg	0.504801097394	16
nouns	light	0.702331961591	16
nouns	lion	0.438957475995	16
adjectives	little (description)	0.227709190672	16
nouns	living room	0.338820301783	16
verbs	look	0.814814814815	16
verbs	love	0.556927297668	16
other	lunch	0.680384087791	16
other	man	0.216735253772	16
function_words	me	0.411522633745	16
nouns	meat	0.22633744856	16
nouns	medicine	0.441700960219	16
other	meow	0.825788751715	16
nouns	milk	0.854595336077	16
function_words	mine	0.466392318244	16
other	mommy	0.991769547325	16
nouns	money	0.257887517147	16
nouns	monkey	0.488340192044	16
other	moo	0.76817558299	16
nouns	moon	0.471879286694	16
function_words	more	0.79012345679	16
other	morning	0.17146776406	16
nouns	motorcycle	0.223593964335	16
nouns	mouse	0.351165980796	16
nouns	mouth	0.853223593964	16
function_words	my	0.260631001372	16
other	nap	0.807956104252	16
adjectives	naughty	0.123456790123	16
nouns	necklace	0.304526748971	16
adjectives	nice	0.39780521262	16
other	night	0.325102880658	16
other	no	0.986282578875	16
function_words	none	0.178326474623	16
nouns	nose	0.925925925926	16
function_words	not	0.192043895748	16
other	now	0.227709190672	16
function_words	off	0.661179698217	16
adjectives	old	0.0384087791495	16
function_words	on	0.641975308642	16
verbs	open	0.772290809328	16
nouns	orange (food)	0.39231824417	16
function_words	other	0.149519890261	16
other	ouch	0.728395061728	16
function_words	out	0.622770919067	16
nouns	outside	0.916323731139	16
nouns	oven	0.318244170096	16
nouns	owie/boo boo	0.59670781893	16
nouns	owl	0.323731138546	16
nouns	pajamas	0.648834019204	16
nouns	pants	0.570644718793	16
nouns	paper	0.499314128944	16
nouns	park	0.421124828532	16
nouns	party	0.0864197530864	16
nouns	noodles, spaghetti	0.530864197531	16
other	pattycake	0.751714677641	16
nouns	peas	0.437585733882	16
other	peekaboo	0.973936899863	16
nouns	pen	0.465020576132	16
nouns	penguin	0.155006858711	16
nouns	penny	0.135802469136	16
other	people	0.22085048011	16
other	person	0.100137174211	16
nouns	picture	0.488340192044	16
nouns	pig	0.657064471879	16
nouns	pillow	0.552812071331	16
nouns	pizza	0.404663923182	16
nouns	plant	0.371742112483	16
nouns	plate	0.444444444444	16
verbs	play	0.60219478738	16
nouns	play pen	0.185185185185	16
other	please	0.595336076818	16
nouns	pony	0.192043895748	16
nouns	pool	0.38683127572	16
nouns	potty	0.432098765432	16
adjectives	pretty	0.371742112483	16
verbs	pull	0.393689986283	16
nouns	puppy	0.637860082305	16
nouns	purse	0.469135802469	16
verbs	push	0.532235939643	16
verbs	put	0.562414266118	16
other	quack quack	0.780521262003	16
nouns	radio	0.274348422497	16
nouns	rain	0.312757201646	16
nouns	raisin	0.373113854595	16
verbs	read	0.743484224966	16
adjectives	red	0.123456790123	16
nouns	refrigerator	0.599451303155	16
verbs	ride	0.57475994513	16
nouns	rock	0.449931412894	16
nouns	rocking chair	0.422496570645	16
verbs	run	0.475994513032	16
function_words	same	0.0699588477366	16
verbs	say	0.502057613169	16
adjectives	scared	0.106995884774	16
nouns	school	0.18244170096	16
nouns	scissors	0.16049382716	16
verbs	see	0.599451303155	16
nouns	sheep	0.417009602195	16
other	shh/shush/hush	0.717421124829	16
nouns	shirt	0.639231824417	16
nouns	shoe	0.979423868313	16
nouns	shorts	0.310013717421	16
nouns	shovel	0.233196159122	16
verbs	show	0.578875171468	16
adjectives	sick	0.130315500686	16
verbs	sing	0.502057613169	16
nouns	sink	0.310013717421	16
other	sister	0.200274348422	16
nouns	sky	0.334705075446	16
verbs	sleep	0.694101508916	16
adjectives	sleepy	0.598079561043	16
nouns	slide (object)	0.615912208505	16
verbs	smile	0.42524005487	16
nouns	snow	0.137174211248	16
nouns	soap	0.459533607682	16
nouns	sock	0.883401920439	16
adjectives	soft	0.390946502058	16
function_words	some	0.296296296296	16
verbs	splash	0.668038408779	16
nouns	spoon	0.783264746228	16
nouns	squirrel	0.229080932785	16
nouns	stairs	0.666666666667	16
nouns	star	0.289437585734	16
verbs	stop	0.757201646091	16
nouns	store	0.445816186557	16
nouns	stove	0.259259259259	16
nouns	stroller	0.787379972565	16
nouns	sun	0.344307270233	16
nouns	sweater	0.213991769547	16
verbs	swim	0.279835390947	16
verbs	swing (action)	0.622770919067	16
nouns	swing (object)	0.666666666667	16
nouns	table	0.620027434842	16
verbs	take	0.384087791495	16
other	teacher	0.0713305898491	16
nouns	teddybear	0.705075445816	16
nouns	telephone	0.897119341564	16
other	thank you	0.76817558299	16
function_words	that	0.421124828532	16
function_words	there	0.445816186557	16
adjectives	thirsty	0.547325102881	16
function_words	this	0.355281207133	16
verbs	throw	0.809327846365	16
verbs	tickle	0.680384087791	16
nouns	tiger	0.345679012346	16
adjectives	tired	0.552812071331	16
nouns	toast	0.401920438957	16
other	today	0.0548696844993	16
nouns	toe	0.699588477366	16
other	tomorrow	0.0466392318244	16
nouns	tongue	0.559670781893	16
other	tonight	0.0452674897119	16
nouns	tooth	0.714677640604	16
nouns	toothbrush	0.820301783265	16
verbs	touch	0.544581618656	16
nouns	towel	0.532235939643	16
nouns	toy (object)	0.748971193416	16
nouns	train	0.541838134431	16
nouns	trash	0.567901234568	16
nouns	tree	0.615912208505	16
nouns	truck	0.676268861454	16
nouns	tummy	0.788751714678	16
nouns	turkey	0.157750342936	16
nouns	turtle	0.314128943759	16
nouns	tv	0.787379972565	16
other	uh oh	0.923182441701	16
other	uncle	0.227709190672	16
function_words	under	0.404663923182	16
function_words	up	0.742112482853	16
nouns	vacuum	0.573388203018	16
other	vroom	0.703703703704	16
other	wait	0.562414266118	16
verbs	walk	0.692729766804	16
other	wanna/want to	0.559670781893	16
verbs	wash	0.625514403292	16
verbs	watch (action)	0.400548696845	16
nouns	watch (object)	0.421124828532	16
nouns	water (beverage)	0.781893004115	16
nouns	water (not beverage)	0.747599451303	16
adjectives	wet	0.517146776406	16
function_words	what	0.473251028807	16
function_words	when	0.0438957475995	16
function_words	where	0.617283950617	16
function_words	who	0.382716049383	16
function_words	why	0.0658436213992	16
nouns	window	0.576131687243	16
verbs	wipe	0.540466392318	16
other	woof woof	0.872427983539	16
nouns	work (place)	0.279835390947	16
verbs	write	0.22633744856	16
nouns	backyard	0.434842249657	16
other	yes	0.872427983539	16
function_words	you	0.433470507545	16
function_words	your	0.314128943759	16
adjectives	yucky	0.644718792867	16
other	yum yum	0.809327846365	16
nouns	zipper	0.329218106996	16
nouns	zoo	0.138545953361	16
