lexical_classes	Type	prop	age
nouns	mouth	0.288732394366	10
function_words	my	0.0140845070423	10
other	nap	0.302816901408	10
adjectives	naughty	0.0492957746479	10
nouns	necklace	0.0281690140845	10
adjectives	nice	0.140845070423	10
other	night	0.133802816901	10
other	no	0.795774647887	10
function_words	none	0.0281690140845	10
nouns	nose	0.260563380282	10
function_words	not	0.0140845070423	10
other	now	0.0281690140845	10
function_words	off	0.119718309859	10
adjectives	old	0.0	10
function_words	on	0.056338028169	10
verbs	open	0.12676056338	10
nouns	orange (food)	0.00704225352113	10
function_words	other	0.0140845070423	10
other	ouch	0.260563380282	10
function_words	out	0.0915492957746	10
nouns	outside	0.316901408451	10
nouns	oven	0.0281690140845	10
nouns	owie/boo boo	0.161971830986	10
nouns	owl	0.0211267605634	10
nouns	pajamas	0.12676056338	10
nouns	pants	0.105633802817	10
nouns	paper	0.140845070423	10
nouns	park	0.0281690140845	10
nouns	party	0.0	10
nouns	noodles, spaghetti	0.0422535211268	10
other	pattycake	0.514084507042	10
nouns	peas	0.056338028169	10
other	peekaboo	0.760563380282	10
nouns	pen	0.0492957746479	10
nouns	penguin	0.0211267605634	10
nouns	penny	0.00704225352113	10
other	people	0.0633802816901	10
other	person	0.0422535211268	10
nouns	picture	0.133802816901	10
nouns	pig	0.0774647887324	10
nouns	pillow	0.112676056338	10
nouns	pizza	0.0140845070423	10
nouns	plant	0.0845070422535	10
nouns	plate	0.0422535211268	10
verbs	play	0.140845070423	10
nouns	play pen	0.12676056338	10
other	please	0.0492957746479	10
nouns	pony	0.0281690140845	10
nouns	pool	0.0985915492958	10
nouns	potty	0.0352112676056	10
adjectives	pretty	0.112676056338	10
verbs	pull	0.0492957746479	10
nouns	puppy	0.218309859155	10
nouns	purse	0.0422535211268	10
verbs	push	0.0704225352113	10
verbs	put	0.0492957746479	10
other	quack quack	0.197183098592	10
nouns	radio	0.0774647887324	10
nouns	rain	0.056338028169	10
nouns	raisin	0.0	10
verbs	read	0.0774647887324	10
adjectives	red	0.0	10
nouns	refrigerator	0.12676056338	10
verbs	ride	0.0774647887324	10
nouns	rock	0.0352112676056	10
nouns	rocking chair	0.0352112676056	10
verbs	run	0.00704225352113	10
function_words	same	0.00704225352113	10
verbs	say	0.0704225352113	10
adjectives	scared	0.0211267605634	10
nouns	school	0.0492957746479	10
nouns	scissors	0.0	10
verbs	see	0.204225352113	10
nouns	sheep	0.0492957746479	10
other	shh/shush/hush	0.288732394366	10
nouns	shirt	0.105633802817	10
nouns	shoe	0.330985915493	10
nouns	shorts	0.0352112676056	10
nouns	shovel	0.00704225352113	10
verbs	show	0.0492957746479	10
adjectives	sick	0.0281690140845	10
verbs	sing	0.119718309859	10
nouns	sink	0.0211267605634	10
other	sister	0.253521126761	10
nouns	sky	0.0633802816901	10
verbs	sleep	0.197183098592	10
adjectives	sleepy	0.239436619718	10
nouns	slide (object)	0.0140845070423	10
verbs	smile	0.232394366197	10
nouns	snow	0.00704225352113	10
nouns	soap	0.0704225352113	10
nouns	sock	0.260563380282	10
adjectives	soft	0.0704225352113	10
function_words	some	0.0281690140845	10
verbs	splash	0.183098591549	10
nouns	spoon	0.239436619718	10
nouns	squirrel	0.0140845070423	10
nouns	stairs	0.0704225352113	10
nouns	star	0.00704225352113	10
verbs	stop	0.225352112676	10
nouns	store	0.0915492957746	10
nouns	stove	0.0422535211268	10
nouns	stroller	0.260563380282	10
nouns	sun	0.0422535211268	10
nouns	sweater	0.0422535211268	10
verbs	swim	0.0140845070423	10
verbs	swing (action)	0.105633802817	10
nouns	swing (object)	0.133802816901	10
nouns	table	0.0915492957746	10
verbs	take	0.0352112676056	10
other	teacher	0.0140845070423	10
nouns	teddybear	0.260563380282	10
nouns	telephone	0.359154929577	10
other	thank you	0.197183098592	10
function_words	that	0.0704225352113	10
function_words	there	0.0492957746479	10
adjectives	thirsty	0.140845070423	10
function_words	this	0.0633802816901	10
verbs	throw	0.133802816901	10
verbs	tickle	0.274647887324	10
nouns	tiger	0.0422535211268	10
adjectives	tired	0.0985915492958	10
nouns	toast	0.056338028169	10
other	today	0.0	10
nouns	toe	0.176056338028	10
other	tomorrow	0.0	10
nouns	tongue	0.0845070422535	10
other	tonight	0.0211267605634	10
nouns	tooth	0.147887323944	10
nouns	toothbrush	0.133802816901	10
verbs	touch	0.133802816901	10
nouns	towel	0.0633802816901	10
nouns	toy (object)	0.281690140845	10
nouns	train	0.0422535211268	10
nouns	trash	0.0774647887324	10
nouns	tree	0.056338028169	10
nouns	truck	0.112676056338	10
nouns	tummy	0.169014084507	10
nouns	turkey	0.00704225352113	10
nouns	turtle	0.0352112676056	10
nouns	tv	0.211267605634	10
other	uh oh	0.507042253521	10
other	uncle	0.12676056338	10
function_words	under	0.0211267605634	10
function_words	up	0.232394366197	10
nouns	vacuum	0.161971830986	10
other	vroom	0.176056338028	10
other	wait	0.105633802817	10
verbs	walk	0.204225352113	10
other	wanna/want to	0.119718309859	10
verbs	wash	0.133802816901	10
verbs	watch (action)	0.0774647887324	10
nouns	watch (object)	0.0915492957746	10
nouns	water (beverage)	0.330985915493	10
nouns	water (not beverage)	0.239436619718	10
adjectives	wet	0.105633802817	10
function_words	what	0.0704225352113	10
function_words	when	0.0	10
function_words	where	0.119718309859	10
function_words	who	0.0492957746479	10
function_words	why	0.0	10
nouns	window	0.0845070422535	10
verbs	wipe	0.0985915492958	10
other	woof woof	0.281690140845	10
nouns	work (place)	0.0492957746479	10
verbs	write	0.00704225352113	10
nouns	backyard	0.0704225352113	10
other	yes	0.281690140845	10
function_words	you	0.0704225352113	10
function_words	your	0.0352112676056	10
adjectives	yucky	0.140845070423	10
other	yum yum	0.443661971831	10
nouns	zipper	0.0281690140845	10
nouns	zoo	0.00704225352113	10
