lexical_classes	Type	prop	age
other	dinner	0.13698630137	8
adjectives	dirty	0.123287671233	8
nouns	dish	0.027397260274	8
nouns	dog	0.397260273973	8
nouns	doll	0.123287671233	8
other	don't	0.232876712329	8
nouns	donkey	0.0	8
nouns	door	0.0684931506849	8
function_words	down	0.164383561644	8
verbs	draw	0.0	8
nouns	drawer	0.013698630137	8
nouns	dress (object)	0.0684931506849	8
verbs	drink (action)	0.232876712329	8
nouns	drink (beverage)	0.123287671233	8
verbs	drive	0.0	8
adjectives	dry (description)	0.027397260274	8
nouns	duck	0.109589041096	8
nouns	ear	0.109589041096	8
verbs	eat	0.356164383562	8
nouns	egg	0.0547945205479	8
nouns	elephant	0.0821917808219	8
adjectives	empty	0.0547945205479	8
nouns	eye	0.164383561644	8
nouns	face	0.041095890411	8
verbs	fall	0.109589041096	8
adjectives	fast	0.013698630137	8
verbs	feed	0.0684931506849	8
adjectives	fine	0.0	8
nouns	finger	0.123287671233	8
verbs	finish	0.027397260274	8
nouns	firetruck	0.027397260274	8
nouns	fish (animal)	0.0958904109589	8
nouns	fish (food)	0.041095890411	8
nouns	flower	0.0958904109589	8
nouns	food	0.150684931507	8
nouns	foot	0.205479452055	8
nouns	fork	0.0547945205479	8
nouns	frog	0.013698630137	8
nouns	garage	0.0	8
nouns	garden	0.013698630137	8
adjectives	gentle	0.0958904109589	8
verbs	get	0.0958904109589	8
nouns	giraffe	0.0	8
other	girl	0.0821917808219	8
verbs	give	0.0821917808219	8
nouns	glass	0.041095890411	8
nouns	glasses	0.0958904109589	8
verbs	go	0.123287671233	8
adjectives	good	0.178082191781	8
other	night night	0.397260273973	8
nouns	goose	0.013698630137	8
other	grandma	0.452054794521	8
other	grandpa	0.328767123288	8
other	grrr	0.123287671233	8
nouns	hair	0.150684931507	8
nouns	hammer	0.0	8
nouns	hand	0.164383561644	8
adjectives	happy	0.0958904109589	8
adjectives	hard	0.013698630137	8
nouns	hat	0.123287671233	8
nouns	head	0.0684931506849	8
other	hello	0.191780821918	8
verbs	help	0.013698630137	8
function_words	her	0.041095890411	8
other	hi	0.479452054795	8
nouns	high chair	0.191780821918	8
function_words	his	0.027397260274	8
verbs	hit	0.0547945205479	8
nouns	home	0.123287671233	8
nouns	horse	0.0547945205479	8
adjectives	hot	0.0958904109589	8
nouns	house	0.0684931506849	8
function_words	how	0.0	8
verbs	hug	0.219178082192	8
adjectives	hungry	0.178082191781	8
verbs	hurry	0.0	8
adjectives	hurt	0.041095890411	8
function_words	i	0.041095890411	8
nouns	ice cream	0.123287671233	8
function_words	in	0.0684931506849	8
function_words	inside	0.041095890411	8
function_words	it	0.0547945205479	8
nouns	jacket	0.0684931506849	8
nouns	jeans	0.0547945205479	8
nouns	juice	0.301369863014	8
verbs	jump	0.0821917808219	8
nouns	keys	0.164383561644	8
verbs	kick	0.041095890411	8
verbs	kiss	0.301369863014	8
nouns	kitchen	0.0958904109589	8
nouns	kitty	0.260273972603	8
nouns	knee	0.013698630137	8
other	lady	0.0	8
nouns	lamb	0.041095890411	8
nouns	lamp	0.0684931506849	8
other	later	0.0	8
nouns	leg	0.0547945205479	8
nouns	light	0.0821917808219	8
nouns	lion	0.013698630137	8
adjectives	little (description)	0.0547945205479	8
nouns	living room	0.0821917808219	8
verbs	look	0.191780821918	8
verbs	love	0.164383561644	8
other	lunch	0.164383561644	8
other	man	0.0	8
function_words	me	0.0547945205479	8
nouns	meat	0.0547945205479	8
nouns	medicine	0.0958904109589	8
other	meow	0.27397260274	8
nouns	milk	0.178082191781	8
function_words	mine	0.0821917808219	8
other	mommy	0.904109589041	8
nouns	money	0.109589041096	8
nouns	monkey	0.0821917808219	8
other	moo	0.150684931507	8
nouns	moon	0.013698630137	8
function_words	more	0.13698630137	8
other	morning	0.041095890411	8
nouns	motorcycle	0.013698630137	8
nouns	mouse	0.041095890411	8
nouns	mouth	0.219178082192	8
function_words	my	0.041095890411	8
other	nap	0.150684931507	8
adjectives	naughty	0.013698630137	8
nouns	necklace	0.0	8
adjectives	nice	0.0821917808219	8
other	night	0.0547945205479	8
other	no	0.575342465753	8
function_words	none	0.013698630137	8
nouns	nose	0.205479452055	8
function_words	not	0.027397260274	8
other	now	0.0684931506849	8
function_words	off	0.0958904109589	8
adjectives	old	0.0	8
function_words	on	0.0684931506849	8
verbs	open	0.0547945205479	8
nouns	orange (food)	0.0	8
function_words	other	0.0	8
other	ouch	0.178082191781	8
function_words	out	0.109589041096	8
nouns	outside	0.246575342466	8
nouns	oven	0.027397260274	8
nouns	owie/boo boo	0.0958904109589	8
nouns	owl	0.0	8
nouns	pajamas	0.123287671233	8
nouns	pants	0.0821917808219	8
nouns	paper	0.0821917808219	8
nouns	park	0.013698630137	8
nouns	party	0.0	8
nouns	noodles, spaghetti	0.041095890411	8
other	pattycake	0.397260273973	8
nouns	peas	0.0547945205479	8
other	peekaboo	0.657534246575	8
nouns	pen	0.041095890411	8
nouns	penguin	0.0	8
nouns	penny	0.027397260274	8
other	people	0.027397260274	8
other	person	0.027397260274	8
nouns	picture	0.041095890411	8
nouns	pig	0.0547945205479	8
nouns	pillow	0.109589041096	8
nouns	pizza	0.027397260274	8
nouns	plant	0.0547945205479	8
nouns	plate	0.0	8
verbs	play	0.178082191781	8
nouns	play pen	0.0821917808219	8
other	please	0.0684931506849	8
nouns	pony	0.013698630137	8
nouns	pool	0.123287671233	8
nouns	potty	0.027397260274	8
adjectives	pretty	0.0821917808219	8
verbs	pull	0.027397260274	8
nouns	puppy	0.123287671233	8
nouns	purse	0.041095890411	8
verbs	push	0.027397260274	8
verbs	put	0.0547945205479	8
other	quack quack	0.13698630137	8
nouns	radio	0.027397260274	8
nouns	rain	0.0684931506849	8
nouns	raisin	0.013698630137	8
verbs	read	0.041095890411	8
adjectives	red	0.0	8
nouns	refrigerator	0.0547945205479	8
verbs	ride	0.041095890411	8
nouns	rock	0.0	8
nouns	rocking chair	0.0958904109589	8
verbs	run	0.041095890411	8
function_words	same	0.0	8
verbs	say	0.0684931506849	8
adjectives	scared	0.013698630137	8
nouns	school	0.013698630137	8
nouns	scissors	0.0	8
verbs	see	0.13698630137	8
nouns	sheep	0.013698630137	8
other	shh/shush/hush	0.27397260274	8
nouns	shirt	0.0684931506849	8
nouns	shoe	0.219178082192	8
nouns	shorts	0.041095890411	8
nouns	shovel	0.0	8
verbs	show	0.013698630137	8
adjectives	sick	0.027397260274	8
verbs	sing	0.109589041096	8
nouns	sink	0.027397260274	8
other	sister	0.232876712329	8
nouns	sky	0.027397260274	8
verbs	sleep	0.13698630137	8
adjectives	sleepy	0.178082191781	8
nouns	slide (object)	0.0	8
verbs	smile	0.205479452055	8
nouns	snow	0.013698630137	8
nouns	soap	0.0547945205479	8
nouns	sock	0.150684931507	8
adjectives	soft	0.0821917808219	8
function_words	some	0.0547945205479	8
verbs	splash	0.178082191781	8
nouns	spoon	0.150684931507	8
nouns	squirrel	0.027397260274	8
nouns	stairs	0.027397260274	8
nouns	star	0.0	8
verbs	stop	0.123287671233	8
nouns	store	0.0684931506849	8
nouns	stove	0.027397260274	8
nouns	stroller	0.260273972603	8
nouns	sun	0.0684931506849	8
nouns	sweater	0.041095890411	8
verbs	swim	0.0547945205479	8
verbs	swing (action)	0.0684931506849	8
nouns	swing (object)	0.13698630137	8
nouns	table	0.0684931506849	8
verbs	take	0.027397260274	8
other	teacher	0.013698630137	8
nouns	teddybear	0.150684931507	8
nouns	telephone	0.150684931507	8
other	thank you	0.123287671233	8
function_words	that	0.027397260274	8
function_words	there	0.0684931506849	8
adjectives	thirsty	0.0684931506849	8
function_words	this	0.013698630137	8
verbs	throw	0.041095890411	8
verbs	tickle	0.205479452055	8
nouns	tiger	0.013698630137	8
adjectives	tired	0.109589041096	8
nouns	toast	0.0547945205479	8
other	today	0.013698630137	8
nouns	toe	0.164383561644	8
other	tomorrow	0.013698630137	8
nouns	tongue	0.0684931506849	8
other	tonight	0.027397260274	8
nouns	tooth	0.123287671233	8
nouns	toothbrush	0.0547945205479	8
verbs	touch	0.0958904109589	8
nouns	towel	0.041095890411	8
nouns	toy (object)	0.219178082192	8
nouns	train	0.041095890411	8
nouns	trash	0.0547945205479	8
nouns	tree	0.0684931506849	8
nouns	truck	0.0547945205479	8
nouns	tummy	0.109589041096	8
nouns	turkey	0.013698630137	8
nouns	turtle	0.027397260274	8
nouns	tv	0.164383561644	8
other	uh oh	0.342465753425	8
other	uncle	0.109589041096	8
function_words	under	0.041095890411	8
function_words	up	0.205479452055	8
nouns	vacuum	0.0684931506849	8
other	vroom	0.109589041096	8
other	wait	0.0547945205479	8
verbs	walk	0.164383561644	8
other	wanna/want to	0.0821917808219	8
verbs	wash	0.0958904109589	8
verbs	watch (action)	0.041095890411	8
nouns	watch (object)	0.041095890411	8
nouns	water (beverage)	0.109589041096	8
nouns	water (not beverage)	0.150684931507	8
adjectives	wet	0.13698630137	8
function_words	what	0.0958904109589	8
function_words	when	0.013698630137	8
function_words	where	0.109589041096	8
function_words	who	0.0821917808219	8
function_words	why	0.013698630137	8
nouns	window	0.109589041096	8
verbs	wipe	0.0547945205479	8
other	woof woof	0.287671232877	8
nouns	work (place)	0.0547945205479	8
verbs	write	0.0	8
nouns	backyard	0.041095890411	8
other	yes	0.164383561644	8
function_words	you	0.0958904109589	8
function_words	your	0.0547945205479	8
adjectives	yucky	0.13698630137	8
other	yum yum	0.356164383562	8
nouns	zipper	0.027397260274	8
nouns	zoo	0.0	8
