lexical_classes	Type	prop	age
nouns	cake	0.378787878788	18
nouns	candy	0.560606060606	18
nouns	car	0.984848484848	18
adjectives	careful	0.757575757576	18
nouns	carrots	0.651515151515	18
nouns	cat	0.893939393939	18
nouns	cereal	0.757575757576	18
nouns	chair	0.909090909091	18
nouns	cheek	0.5	18
nouns	cheerios	0.666666666667	18
nouns	cheese	0.909090909091	18
nouns	chicken (animal)	0.636363636364	18
nouns	chicken (food)	0.469696969697	18
other	child	0.181818181818	18
other	child's own name	0.909090909091	18
other	choo choo	0.651515151515	18
nouns	church	0.272727272727	18
verbs	clean (action)	0.712121212121	18
adjectives	clean (description)	0.666666666667	18
nouns	clock	0.621212121212	18
verbs	close	0.833333333333	18
nouns	coat	0.863636363636	18
other	cockadoodledoo	0.515151515152	18
nouns	coffee	0.424242424242	18
adjectives	cold	0.666666666667	18
nouns	comb	0.651515151515	18
nouns	cookie	0.878787878788	18
nouns	couch	0.757575757576	18
nouns	cow	0.80303030303	18
nouns	cracker	0.863636363636	18
nouns	crib	0.636363636364	18
verbs	cry	0.787878787879	18
nouns	cup	0.878787878788	18
adjectives	cute	0.454545454545	18
other	daddy	0.984848484848	18
verbs	dance	0.909090909091	18
adjectives	dark	0.469696969697	18
other	day	0.363636363636	18
nouns	deer	0.333333333333	18
nouns	diaper	0.969696969697	18
other	dinner	0.757575757576	18
adjectives	dirty	0.742424242424	18
nouns	dish	0.515151515152	18
nouns	dog	1.0	18
nouns	doll	0.787878787879	18
other	don't	0.80303030303	18
nouns	donkey	0.30303030303	18
nouns	door	0.924242424242	18
function_words	down	0.848484848485	18
verbs	draw	0.606060606061	18
nouns	drawer	0.560606060606	18
nouns	dress (object)	0.409090909091	18
verbs	drink (action)	0.939393939394	18
nouns	drink (beverage)	0.909090909091	18
verbs	drive	0.636363636364	18
adjectives	dry (description)	0.409090909091	18
nouns	duck	0.893939393939	18
nouns	ear	0.893939393939	18
verbs	eat	0.939393939394	18
nouns	egg	0.575757575758	18
nouns	elephant	0.515151515152	18
adjectives	empty	0.5	18
nouns	eye	0.954545454545	18
nouns	face	0.651515151515	18
verbs	fall	0.727272727273	18
adjectives	fast	0.409090909091	18
verbs	feed	0.575757575758	18
adjectives	fine	0.121212121212	18
nouns	finger	0.80303030303	18
verbs	finish	0.424242424242	18
nouns	firetruck	0.575757575758	18
nouns	fish (animal)	0.848484848485	18
nouns	fish (food)	0.484848484848	18
nouns	flower	0.757575757576	18
nouns	food	0.651515151515	18
nouns	foot	0.909090909091	18
nouns	fork	0.772727272727	18
nouns	frog	0.621212121212	18
nouns	garage	0.393939393939	18
nouns	garden	0.242424242424	18
adjectives	gentle	0.772727272727	18
verbs	get	0.863636363636	18
nouns	giraffe	0.378787878788	18
other	girl	0.378787878788	18
verbs	give	0.848484848485	18
nouns	glass	0.666666666667	18
nouns	glasses	0.651515151515	18
verbs	go	0.984848484848	18
adjectives	good	0.727272727273	18
other	night night	0.954545454545	18
nouns	goose	0.287878787879	18
other	grandma	0.818181818182	18
other	grandpa	0.772727272727	18
other	grrr	0.848484848485	18
nouns	hair	0.939393939394	18
nouns	hammer	0.393939393939	18
nouns	hand	0.833333333333	18
adjectives	happy	0.575757575758	18
adjectives	hard	0.227272727273	18
nouns	hat	0.848484848485	18
nouns	head	0.772727272727	18
other	hello	0.878787878788	18
verbs	help	0.681818181818	18
function_words	her	0.272727272727	18
other	hi	1.0	18
nouns	high chair	0.818181818182	18
function_words	his	0.272727272727	18
verbs	hit	0.727272727273	18
nouns	home	0.742424242424	18
nouns	horse	0.787878787879	18
adjectives	hot	0.909090909091	18
nouns	house	0.681818181818	18
function_words	how	0.242424242424	18
verbs	hug	1.0	18
adjectives	hungry	0.787878787879	18
verbs	hurry	0.409090909091	18
adjectives	hurt	0.651515151515	18
function_words	i	0.348484848485	18
nouns	ice cream	0.575757575758	18
function_words	in	0.727272727273	18
function_words	inside	0.575757575758	18
function_words	it	0.393939393939	18
nouns	jacket	0.606060606061	18
nouns	jeans	0.242424242424	18
nouns	juice	0.954545454545	18
verbs	jump	0.621212121212	18
nouns	keys	0.954545454545	18
verbs	kick	0.606060606061	18
verbs	kiss	0.969696969697	18
nouns	kitchen	0.772727272727	18
nouns	kitty	0.909090909091	18
nouns	knee	0.5	18
other	lady	0.212121212121	18
nouns	lamb	0.484848484848	18
nouns	lamp	0.424242424242	18
other	later	0.378787878788	18
nouns	leg	0.621212121212	18
nouns	light	0.757575757576	18
nouns	lion	0.545454545455	18
adjectives	little (description)	0.348484848485	18
nouns	living room	0.590909090909	18
verbs	look	0.818181818182	18
verbs	love	0.742424242424	18
other	lunch	0.742424242424	18
other	man	0.272727272727	18
function_words	me	0.621212121212	18
nouns	meat	0.363636363636	18
nouns	medicine	0.621212121212	18
other	meow	0.833333333333	18
nouns	milk	0.878787878788	18
function_words	mine	0.666666666667	18
other	mommy	0.969696969697	18
nouns	money	0.515151515152	18
nouns	monkey	0.651515151515	18
other	moo	0.833333333333	18
nouns	moon	0.560606060606	18
function_words	more	0.818181818182	18
other	morning	0.318181818182	18
nouns	motorcycle	0.363636363636	18
nouns	mouse	0.545454545455	18
nouns	mouth	0.939393939394	18
function_words	my	0.484848484848	18
other	nap	0.909090909091	18
adjectives	naughty	0.287878787879	18
nouns	necklace	0.439393939394	18
adjectives	nice	0.606060606061	18
other	night	0.575757575758	18
other	no	0.969696969697	18
function_words	none	0.378787878788	18
nouns	nose	0.969696969697	18
function_words	not	0.348484848485	18
other	now	0.560606060606	18
function_words	off	0.712121212121	18
adjectives	old	0.151515151515	18
function_words	on	0.712121212121	18
verbs	open	0.863636363636	18
nouns	orange (food)	0.575757575758	18
function_words	other	0.227272727273	18
other	ouch	0.863636363636	18
function_words	out	0.757575757576	18
nouns	outside	0.939393939394	18
nouns	oven	0.545454545455	18
nouns	owie/boo boo	0.878787878788	18
nouns	owl	0.424242424242	18
nouns	pajamas	0.833333333333	18
nouns	pants	0.69696969697	18
nouns	paper	0.651515151515	18
nouns	park	0.545454545455	18
nouns	party	0.19696969697	18
nouns	noodles, spaghetti	0.69696969697	18
other	pattycake	0.727272727273	18
nouns	peas	0.515151515152	18
other	peekaboo	0.954545454545	18
nouns	pen	0.727272727273	18
nouns	penguin	0.272727272727	18
nouns	penny	0.242424242424	18
other	people	0.333333333333	18
other	person	0.242424242424	18
nouns	picture	0.712121212121	18
nouns	pig	0.727272727273	18
nouns	pillow	0.69696969697	18
nouns	pizza	0.5	18
nouns	plant	0.575757575758	18
nouns	plate	0.727272727273	18
verbs	play	0.757575757576	18
nouns	play pen	0.181818181818	18
other	please	0.772727272727	18
nouns	pony	0.333333333333	18
nouns	pool	0.318181818182	18
nouns	potty	0.787878787879	18
adjectives	pretty	0.636363636364	18
verbs	pull	0.530303030303	18
nouns	puppy	0.712121212121	18
nouns	purse	0.757575757576	18
verbs	push	0.590909090909	18
verbs	put	0.621212121212	18
other	quack quack	0.787878787879	18
nouns	radio	0.5	18
nouns	rain	0.636363636364	18
nouns	raisin	0.560606060606	18
verbs	read	0.772727272727	18
adjectives	red	0.257575757576	18
nouns	refrigerator	0.757575757576	18
verbs	ride	0.666666666667	18
nouns	rock	0.606060606061	18
nouns	rocking chair	0.590909090909	18
verbs	run	0.727272727273	18
function_words	same	0.181818181818	18
verbs	say	0.606060606061	18
adjectives	scared	0.227272727273	18
nouns	school	0.348484848485	18
nouns	scissors	0.424242424242	18
verbs	see	0.636363636364	18
nouns	sheep	0.5	18
other	shh/shush/hush	0.818181818182	18
nouns	shirt	0.757575757576	18
nouns	shoe	0.969696969697	18
nouns	shorts	0.318181818182	18
nouns	shovel	0.272727272727	18
verbs	show	0.666666666667	18
adjectives	sick	0.287878787879	18
verbs	sing	0.681818181818	18
nouns	sink	0.681818181818	18
other	sister	0.318181818182	18
nouns	sky	0.590909090909	18
verbs	sleep	0.848484848485	18
adjectives	sleepy	0.742424242424	18
nouns	slide (object)	0.757575757576	18
verbs	smile	0.636363636364	18
nouns	snow	0.151515151515	18
nouns	soap	0.787878787879	18
nouns	sock	0.893939393939	18
adjectives	soft	0.621212121212	18
function_words	some	0.363636363636	18
verbs	splash	0.742424242424	18
nouns	spoon	0.924242424242	18
nouns	squirrel	0.439393939394	18
nouns	stairs	0.80303030303	18
nouns	star	0.5	18
verbs	stop	0.80303030303	18
nouns	store	0.666666666667	18
nouns	stove	0.515151515152	18
nouns	stroller	0.893939393939	18
nouns	sun	0.5	18
nouns	sweater	0.348484848485	18
verbs	swim	0.363636363636	18
verbs	swing (action)	0.666666666667	18
nouns	swing (object)	0.787878787879	18
nouns	table	0.742424242424	18
verbs	take	0.484848484848	18
other	teacher	0.151515151515	18
nouns	teddybear	0.80303030303	18
nouns	telephone	0.954545454545	18
other	thank you	0.878787878788	18
function_words	that	0.515151515152	18
function_words	there	0.5	18
adjectives	thirsty	0.681818181818	18
function_words	this	0.515151515152	18
verbs	throw	0.818181818182	18
verbs	tickle	0.818181818182	18
nouns	tiger	0.5	18
adjectives	tired	0.606060606061	18
nouns	toast	0.621212121212	18
other	today	0.212121212121	18
nouns	toe	0.772727272727	18
other	tomorrow	0.151515151515	18
nouns	tongue	0.69696969697	18
other	tonight	0.181818181818	18
nouns	tooth	0.80303030303	18
nouns	toothbrush	0.909090909091	18
verbs	touch	0.727272727273	18
nouns	towel	0.681818181818	18
nouns	toy (object)	0.833333333333	18
nouns	train	0.69696969697	18
nouns	trash	0.621212121212	18
nouns	tree	0.69696969697	18
nouns	truck	0.772727272727	18
nouns	tummy	0.848484848485	18
nouns	turkey	0.272727272727	18
nouns	turtle	0.439393939394	18
nouns	tv	0.878787878788	18
other	uh oh	0.984848484848	18
other	uncle	0.333333333333	18
function_words	under	0.590909090909	18
function_words	up	0.818181818182	18
nouns	vacuum	0.818181818182	18
other	vroom	0.712121212121	18
other	wait	0.636363636364	18
verbs	walk	0.80303030303	18
other	wanna/want to	0.636363636364	18
verbs	wash	0.757575757576	18
verbs	watch (action)	0.575757575758	18
nouns	watch (object)	0.545454545455	18
nouns	water (beverage)	0.833333333333	18
nouns	water (not beverage)	0.787878787879	18
adjectives	wet	0.606060606061	18
function_words	what	0.5	18
function_words	when	0.151515151515	18
function_words	where	0.621212121212	18
function_words	who	0.469696969697	18
function_words	why	0.212121212121	18
nouns	window	0.757575757576	18
verbs	wipe	0.772727272727	18
other	woof woof	0.863636363636	18
nouns	work (place)	0.515151515152	18
verbs	write	0.378787878788	18
nouns	backyard	0.515151515152	18
other	yes	0.909090909091	18
function_words	you	0.575757575758	18
function_words	your	0.424242424242	18
adjectives	yucky	0.833333333333	18
other	yum yum	0.863636363636	18
nouns	zipper	0.5	18
nouns	zoo	0.378787878788	18
