lexical_classes	Type	prop	age
nouns	trash	0.214191852825	13
nouns	tree	0.325886990802	13
nouns	truck	0.398160315375	13
nouns	tummy	0.446780551905	13
nouns	turkey	0.0525624178712	13
nouns	turtle	0.11826544021	13
nouns	tv	0.491458607096	13
other	uh oh	0.749014454665	13
other	uncle	0.134034165572	13
function_words	under	0.176084099869	13
function_words	up	0.524310118265	13
nouns	vacuum	0.303547963206	13
other	vroom	0.436268068331	13
other	wait	0.274638633377	13
verbs	walk	0.508541392904	13
other	wanna/want to	0.308804204993	13
verbs	wash	0.340341655716	13
verbs	watch (action)	0.177398160315	13
nouns	watch (object)	0.206307490145	13
nouns	water (beverage)	0.530880420499	13
nouns	water (not beverage)	0.469119579501	13
adjectives	wet	0.249671484888	13
function_words	what	0.278580814717	13
function_words	when	0.00788436268068	13
function_words	where	0.42838370565	13
function_words	who	0.197109067017	13
function_words	why	0.0157687253614	13
nouns	window	0.315374507227	13
verbs	wipe	0.245729303548	13
other	woof woof	0.660972404731	13
nouns	work (place)	0.113009198423	13
verbs	write	0.0643889618922	13
nouns	backyard	0.199737187911	13
other	yes	0.641261498029	13
function_words	you	0.247043363995	13
function_words	your	0.15505913272	13
adjectives	yucky	0.431011826544	13
other	yum yum	0.6123521682	13
nouns	zipper	0.107752956636	13
nouns	zoo	0.0381077529566	13
