Freq	Type
11	cold
11	guys
11	flower
11	funny
11	bo
11	angle
10	wipe
10	shade
10	self
10	rain
10	purple
10	only
10	new
10	nope
10	mine
10	mom
10	close
10	jar
10	how's
10	frilly
10	found
10	chip
10	chill
10	brown
10	bowl
10	beans
10	inside
10	oven
10	under
9	while
9	uhhuh
9	trees
9	things
9	sweep
9	start
9	spider
9	smart
9	sing
9	she's
9	shorts
9	raggedy
9	people
9	pants
9	panther
9	meow
9	came
9	cough
9	ear
9	heat
9	happy
9	grass
9	grab
9	front
9	fun
9	far
9	dressed
9	dump
9	duck
9	chimes
9	block
9	bake
9	bath
9	andy
9	after
8	zach
8	yet
8	window
8	tray
8	toe
8	tell
8	swing
8	soon
8	spot
8	sick
8	sheep
8	sorry
8	pool
8	peas
8	picture
8	pile
8	pan
8	park
8	old
8	nana
8	lots
8	cookie
8	climb
8	girl
8	first
8	deep
8	bing
8	been
8	best
8	until
8	aunt
7	uhuh
7	yucky
7	ways
7	video
7	twenty
7	tool
7	treat
7	toilet
7	table
7	times
7	stretch
7	smell
7	squash
7	scare
7	show
7	shut
7	save
7	serve
7	reach
7	rabbit
7	paper
7	noise
7	knock
7	mix
7	mess
7	lean
7	lee
7	lights
7	lie
7	cute
7	cry
7	closer
7	home
7	guess
7	god
7	full
7	finger
7	finish
7	dirt
7	beat
7	bib
7	bummie
7	bum
7	bag
6	visit
6	told
6	tastes
6	taste
6	top
6	string
6	stuck
6	send
6	sound
6	saw
6	sock
6	roller
6	ring
6	rid
6	peepee
6	peaches
6	page
6	pond
6	never
6	music
6	missed
6	lid
6	left
6	lime
6	last
6	quite
6	cleaned
6	count
6	corner
6	covered
6	cat
6	job
6	it'll
6	happened
6	half
6	fit
6	fur
6	fine
6	follow
6	eight
6	dance
6	blue
6	belly
5	zip
5	wow
5	washed
5	toys
5	toy
5	teacher
5	thought
5	thanks
5	tear
5	stove
5	snap
5	small
5	slow
5	slide
5	scratch
5	same
5	circle
5	sauce
5	radio
5	ride
5	wrong
5	ran
5	praise
5	pour
5	oink
5	mind
5	many
5	matter
5	listen
5	lay
5	loud
5	laugh
5	kids
5	cakes
5	coffee
5	jesus
5	either
5	escape
5	whole
5	grow
5	guy
5	frill
5	flavor
5	ever
5	drenched
5	dried
5	dish
5	duckie
5	double
5	break
5	both
5	black
5	banana
5	board
5	buddy
5	bop
5	attack
5	untie
5	along
4	yours
4	yellow
4	wings
4	wall
4	twist
4	toothie
4	took
4	strong
4	stinky
4	stayed
4	step
4	spout
4	sponge
4	soap
4	square
4	seed
4	sure
4	sheets
4	supposed
4	sore
4	sudden
4	sad
4	socks
4	soccer
4	soft
4	real
4	rip
4	rays
4	wreck
4	rock
4	poor
4	pillow
4	pick
4	pamper
4	net
4	next
4	none
4	meet
4	minute
4	mail
4	lotion
4	cool
4	cracker
4	clothes
4	king
4	kitchen
4	called
4	call
4	carry
4	easy
4	hope
4	holy
4	he'll
4	horse
4	ha
4	graham
4	gold
4	favor
4	fuzzy
4	father
4	end
4	empty
4	drag
4	d
4	discover
4	chin
4	chickie
4	broth
4	blow
4	blanket
4	build
4	base
4	burp
4	beds
4	baboo
4	bat
4	idea
4	ignore
4	order
4	ask
4	act
3	weensie
3	weren't
3	v
3	oopsie
3	twy
3	trash
3	teensie
3	tunnel
3	tummy
3	tag
3	sweater
3	swallow
3	stupid
3	spin
3	snaps
3	smushed
3	slip
3	scratched
3	skates
3	sidney
3	shoot
3	sent
3	celery
3	said
3	suck
3	rooster
3	road
3	remember
3	rub
3	pony
3	poked
3	pig
3	package
3	onie
3	knees
3	knee
3	neigh
3	night
3	mooshas
3	miss
3	mirror
3	may
3	measure
3	messy
3	mush
3	muddy
3	mother
3	mag
3	mark
3	ma
3	lake
3	lost
3	laundry
3	land
3	quiet
3	crayons
3	cross
3	clip
3	clock
3	cannot
3	heavy
3	goose
3	gray
3	gum
3	fridge
3	friend
3	faces
3	further
3	fence
3	fight
3	ain't
3	air
3	eggs
3	egg
3	drive
3	dropped
3	than
3	dum
3	cheek
3	check
3	boonie
3	bless
3	blind
3	belt
3	bed
3	bike
3	behind
3	bumpy
3	basket
3	awake
3	every
3	upset
3	upon
3	awfully
2	zachary
2	year
2	whoopie
2	woman
2	whisper
2	wuss
2	wobbly
2	voice
2	verse
2	t
2	tip
2	timber
2	tape
2	tail
2	tiger
2	tomorrow
2	swim
2	story
2	spring
2	special
2	soda
2	snacks
2	smile
2	sloppy
2	squeeze
2	squirrel
2	screw
2	screen
2	scream
2	serious
2	sip
2	she'll
2	shiny
2	sean
2	shallots
2	shall
2	suds
2	rose
2	rove
2	rinse
2	record
2	rough
2	point
2	plug
2	pizza
2	picked
2	perfect
2	paul
2	pat
2	pack
2	pop
2	own
2	near
2	nails
2	nurse
2	nap
2	nah
2	made
2	mercy
2	met
2	mike
2	machine
2	marni
2	lose
2	live
2	lately
2	letters
2	line
2	lamp
2	cooler
2	cook
2	clever
2	cloth
2	key
2	completely
2	counter
2	course
2	cousin
2	color
2	cap
2	judy
2	joy
2	jeans
2	ease
2	interest
2	hoops
2	hook
2	happen
2	haha
2	grease
2	griffin
2	greg
2	glad
2	geese
2	gave
2	gate
2	fruit
2	frog
2	flow
2	fist
2	fill
2	figure
2	fifteen
2	earlier
2	airplane
2	eric
2	l
2	extra
2	f
2	drool
2	drank
2	dizzy
2	dessert
2	choke
2	chop
2	breathe
2	boat
2	bogus
2	beads
2	busy
2	biscuits
2	bill
2	buster
2	barn
2	eyebrow
2	appreciate
2	instead
2	amount
2	apple
2	answer
2	awful
1	zipper
1	yogurt
1	yaya
1	yell
1	yawn
1	we've
1	whitney
1	weird
1	winnie
1	worn
1	teach
1	tim
1	tilt
1	ticklish
1	teddy
1	toss
1	taller
1	tongue
1	tub
1	tan
1	sweetie
1	strength
1	straps
1	steep
1	stir
1	storm
1	study
1	stack
1	stomp
1	spill
1	spike
1	snatch
1	slept
1	squish
1	scraped
1	skull
1	cigarette
1	shapes
1	shine
1	shy
1	surprised
1	sir
1	set
1	sign
1	sam
1	salad
1	rutabaga
1	relax
1	remedy
1	resistant
1	ridiculous
1	rush
1	russell
1	rattle
1	ramble”
1	prints
1	press
1	practice
1	pleasant
1	peel
1	pink
1	pitcher
1	pay
1	path
1	pot
1	naked
1	neighborhood
1	neck
1	nicole
1	moses
1	method
1	mega
1	melissa
1	months
1	monday
1	mashed
1	match
1	loose
1	loom
1	lure
1	load
1	least
1	list
1	late
1	lady's
1	less
1	lucky
1	landed
1	lot
1	locked
1	quick
1	crew
1	crayon
1	crowded
1	cranky
1	cramped
1	coat
1	clear
1	closet
1	kid
1	curse
1	curb
1	kept
1	cord
1	comes
1	concentrate
1	cock
1	jerk
1	junky
1	jam
1	“i'm
1	except
1	hallelujah
1	grew
1	golly
1	free
1	fry
1	flew
1	flip
1	finicky
1	fountain
1	fumble
1	fan
1	arise
1	s
1	elegant
1	x
1	effort
1	dress
1	drop
1	deal
1	dear
1	there'll
1	david
1	dead
1	damp
1	dogs
1	choice
1	child
1	chocolate
1	challenge
1	broken
1	broke
1	branch
1	bra
1	blades
1	blonde
1	beverage
1	bended
1	belch
1	born
1	bubbles
1	bub
1	box
1	bother
1	baba
1	bah”
1	i've
1	eyebrows
1	attach
1	enjoy
1	afraid
1	appetite
1	al
1	add
1	abigail
1	ah
