Freq	Type
1	winkle
1	windows
1	wiggly
1	wiggle
1	width
1	which
1	wave
1	waited
1	worries”
1	worry
1	where's
1	wearing
1	wednesday
1	went
1	welcome
1	while
1	wire
1	wore
1	wall
1	whatever
1	once
1	wanted
1	watching
1	visit
1	oopsa
1	oops
1	tweedle
1	treat
1	trains
1	training
1	train
1	tray
1	triangle
1	trapped
1	toys
1	told
1	teeth
1	t
1	tickie
1	thirty
1	third
1	thought
1	thumb
1	thank
1	taters
1	tail
1	talking
1	talk
1	tumble
1	touch
1	tag
1	swinging
1	sweaty
1	swell
1	seuss
1	soon
1	sewer
1	strength
1	stove
1	sticks
1	sticking
1	stick
1	staying
1	step
1	stuffy
1	start
1	spirit
1	spinning
1	special
1	soldier
1	slipping
1	slip
1	squeaks
1	squirmy
1	squirming
1	scared
1	skunk
1	scissors
1	cereal
1	sink
1	silver
1	shouldn't
1	sheets
1	shield
1	she
1	shapes
1	shape
1	shakes
1	shorts
1	short
1	shopper
1	shocked
1	save
1	circles
1	circle
1	says
1	seven
1	session
1	center
1	sense
1	self
1	succeed
1	sausage
1	sore
1	supplement
1	sunglasses
1	such
1	solid
1	soft
1	rolling
1	roll
1	real
1	reach
1	reply
1	ringing
1	ring
1	remote
1	recorder
1	raining
1	regular
1	reading
1	rice
1	ride
1	return
1	renewed
1	rug
1	rougher
1	rubber
1	rocking
1	robin
1	poop
1	push
1	praise
1	pretzel
1	problem
1	pokefood
1	plate
1	plop
1	peepee
1	pillow
1	pick
1	painful
1	purse
1	purple
1	pen
1	position
1	pause
1	puddles
1	puddle
1	patio
1	pan
1	pampers
1	pot
1	party
1	obedient
1	nuhuh
1	noises
1	noise
1	note
1	needs
1	knee
1	nerve
1	nurse
1	neck
1	night
1	number
1	nasty
1	not
1	knapsack
1	knocking
1	knock
1	noggin
1	music
1	moving
1	mooshmoosh
1	mooshieboosh
1	mooshbooshas
1	mooshabooshas
1	mood
1	moment
1	meet
1	meaned
1	missed
1	missing
1	mixer
1	made
1	message
1	men
1	many
1	muddy
1	mother
1	ma
1	lotion
1	leader
1	live
1	listening
1	listen
1	linda
1	lick
1	lid
1	lazy
1	lady
1	lay
1	learn
1	legs
1	left
1	lighter
1	longer
1	lumpy
1	lots
1	cute
1	quit
1	question
1	cook
1	crooked
1	christ
1	cried
1	crusty
1	crap
1	crackers
1	close
1	clever
1	climbing
1	clock
1	kitten
1	kissie
1	kick
1	kindly
1	concerns
1	cow
1	cords
1	cord
1	called
1	calling
1	color
1	cuddly
1	cameras
1	catch
1	cabinet
1	causing
1	content
1	coughing
1	jesus
1	gesundheit
1	jordan
1	jaw
1	jasmine
1	jackets
1	easy
1	each
1	itty
1	escaped
1	excitement
1	itch
1	hoop
1	hope
1	home
1	holes
1	holding
1	he'll
1	his
1	himself
1	hurting
1	hurry
1	heard
1	heavy
1	heaven
1	helper
1	horse
1	husband
1	hush
1	hungrier
1	hum
1	has
1	having
1	handsome
1	handle
1	halfway
1	heart
1	hardly
1	hollering
1	holler
1	grit
1	great
1	grandpa's
1	grandpa
1	grandmama
1	goes
1	glass
1	giving
1	guilty
1	guy
1	galleria
1	gather
1	gotten
1	garden
1	fruit
1	freezer
1	friday
1	flying
1	fluffy
1	fit
1	fishes
1	fixing
1	favorite
1	faking
1	furby
1	fire
1	found
1	foul
1	fuzzy
1	fussy
1	fuss
1	farmer
1	following
1	angel
1	amen
1	early
1	everyone
1	anymore
1	empty
1	m
1	dry
1	drunk
1	drummer
1	drum
1	drama
1	dough
1	deal
1	dishes
1	demand
1	difficult
1	didn't
1	daisys
1	devon
1	definitely
1	duck
1	dancing
1	chewing
1	chew
1	cheeto
1	cheekies
1	cheek
1	chip
1	change
1	chester
1	booshaboosh
1	boosh
1	books
1	broken
1	bricks
1	breakfast
1	brown
1	boil
1	boat
1	bleed
1	blessings
1	blessing
1	blanket
1	blocks
1	bees
1	beating
1	busy
1	biscuits
1	bill
1	burp
1	burrow
1	bird
1	best
1	belch
1	bite
1	become
1	behind
1	bounds
1	buzz
1	bug
1	bubble
1	bub
1	banging
1	bottom
1	bottles
1	barking
1	bother
1	eyes
1	i'll
1	instructions
1	enjoying
1	enough
1	important
1	exploring
1	ignore
1	outfit
1	already
1	of
1	uncle
1	asked
1	ashy
1	acting
1	awesome
1	are
1	opposite
1	op
1	olive
1	ahhah
