Freq	Type
8	add
7	ways
7	work
7	word
7	things
7	slow
7	show
7	sat
7	polish
7	only
7	mess
7	leaf
7	line
7	likes
7	lock
7	quite
7	goal
7	fingers
7	fin
7	funny
7	fast
7	dressed
7	drops
7	drop
7	dark
7	chase
7	brisco's
7	bones
7	bowl
7	blocks
7	behind
7	bottom
6	winnie
6	wipes
6	once
6	took
6	train
6	tigger
6	thick
6	takes
6	strap
6	stuck
6	start
6	spit
6	spud
6	screen
6	sure
6	sound
6	road
6	rest
6	ride
6	rub
6	place
6	pow
6	pour
6	neck
6	nine
6	might
6	mice
6	cute
6	cook
6	cross
6	came
6	corn
6	carry
6	jump
6	jack
6	hit
6	hill
6	hang
6	fold
6	fell
6	eddie
6	drawer
6	dish
6	day
6	chin
6	changed
6	bush
6	bert
6	bark
5	wooly
5	wouldn't
5	wind
5	wonder
5	tin
5	ten
5	tub
5	star
5	spoon
5	soap
5	slip
5	sammy
5	rinse
5	rings
5	ring
5	rock
5	paper
5	pat
5	old
5	needs
5	next
5	knock
5	me's
5	mix
5	last
5	cry
5	cord
5	coming
5	carrots
5	caught
5	excuse
5	hate
5	haven't
5	heart
5	grass
5	gum
5	feed
5	faye
5	fine
5	dishes
5	chill
5	broth
5	beat
5	beef
5	belly
5	bum
5	owl
5	aunt
5	am
4	we've
4	waves
4	trees
4	trick
4	truck
4	teeth
4	tape
4	tail
4	turned
4	top
4	stars
4	sip
4	shaped
4	shirts
4	shy
4	set
4	sigh
4	real
4	writes
4	roar
4	played
4	plums
4	piglet
4	pop
4	neat
4	mkay
4	meow
4	ms
4	miss
4	made
4	many
4	munch
4	looks
4	list
4	laundry
4	lamp
4	cool
4	creep
4	closed
4	cows
4	jar
4	hope
4	hum
4	hop
4	goodbye
4	great
4	fix
4	fuzz
4	ever
4	dinner
4	they'll
4	doors
4	dancing
4	dock
4	cheese
4	chips
4	breathe
4	bone
4	beak
4	bell
4	bunch
4	ounce
4	after
3	woof
3	wave
3	words
3	whatever
3	washed
3	v
3	treat
3	tray
3	throat
3	thirst
3	thanks
3	turtle
3	tight
3	ty
3	tongue
3	tug
3	tough
3	soon
3	stack
3	splash
3	spin
3	spout
3	sneeze
3	snapped
3	sleeve
3	slide
3	scream
3	rid
3	wreck
3	rocks
3	poopie
3	pulled
3	press
3	pose
3	purse
3	potatos
3	oink
3	nah
3	mean
3	mile
3	mall
3	leaves
3	lip
3	lick
3	lie
3	loud
3	long
3	creek
3	crib
3	couch
3	cut
3	cups
3	cats
3	cards
3	gentle
3	eve
3	heard
3	giving
3	girls
3	gots
3	full
3	free
3	flew
3	fly
3	finger
3	fire
3	aim
3	able
3	drive
3	drums
3	children
3	boy
3	bears
3	bike
3	bald
3	bottle
3	barn
3	until
3	arms
2	yep
2	yawn
2	yup
2	weeds
2	weird
2	works
2	worry
2	when's
2	water's
2	wore
2	wall
2	ones
2	vin
2	ubb's
2	triangle
2	tip
2	tim
2	thumbs
2	tear
2	talking
2	touched
2	stood
2	strange
2	stretch
2	standing
2	snaps
2	snack
2	squirting
2	squeak
2	scared
2	seats
2	seems
2	sick
2	shield
2	short
2	shove
2	saying
2	song
2	rip
2	rick
2	refused
2	rash
2	rag
2	puts
2	prick
2	prayer
2	probably
2	pleased
2	plane
2	plug
2	plants
2	plant
2	pay
2	pet
2	pear
2	pajamas
2	pouch
2	pup
2	pump
2	oval
2	nail
2	never
2	none
2	moose
2	missed
2	makes
2	men
2	mount
2	mother
2	mom's
2	ma
2	lose
2	leaned
2	live
2	lids
2	later
2	less
2	lambs
2	cookies
2	crash
2	closet
2	clock
2	cakes
2	count
2	called
2	cars
2	cough
2	jake
2	giraffes
2	giraffe
2	ears
2	hers
2	hell
2	having
2	happy
2	ham
2	half
2	grapes
2	ground
2	gram
2	gosh
2	flip
2	flowers
2	fence
2	age
2	m
2	eggs
2	deal
2	ding
2	days
2	dirty
2	dawn
2	doggies
2	darn
2	don
2	da
2	bruise
2	bread
2	boat
2	base
2	bites
2	bumped
2	bug
2	bags
2	barking
2	balmex
2	body
2	i've
2	ouch
2	ark
1	usual
1	used
1	yours
1	yourself
1	yard
1	whispered
1	wing
1	wig
1	weren't
1	webs
1	web
1	washcloth
1	trip
1	trade
1	trunk
1	tracks
1	track
1	tilt
1	throws
1	thinks
1	turnaround
1	tuck
1	tarts
1	tops
1	swoosh
1	strings
1	strength
1	striped
1	strong
1	strum
1	steal
1	steer
1	stinks
1	sticks
1	stays
1	stepped
1	steps
1	stuffed
1	stop
1	stomp
1	spoons
1	springs
1	spray
1	soaked
1	smoke
1	smells
1	smiled
1	smile
1	small
1	smack
1	scratch
1	scare
1	schedule
1	seal
1	sits
1	sink
1	shouldn't
1	showed
1	sheets
1	sheet
1	she'll
1	ships
1	share
1	shelf
1	shell
1	send
1	second
1	supposed
1	sort
1	sore
1	sand
1	router
1	rope
1	reminds
1	relax
1	race
1	rains
1	rail
1	remember
1	rough
1	raspberry
1	rats
1	price
1	promise
1	points
1	point
1	poke
1	plow
1	plum
1	pit
1	pinch
1	picture
1	purple
1	paul
1	punch
1	pumpkin
1	pan
1	pack
1	parts
1	part
1	news
1	nosed
1	near
1	knick
1	name
1	nor
1	nas
1	means
1	met
1	messy
1	meg
1	minestrone
1	mind
1	mouse
1	moss
1	mandy's
1	loose
1	lou
1	lips
1	lint
1	lil
1	lift
1	learned
1	legs
1	lights
1	lime
1	life
1	loves
1	luck
1	laughed
1	laugh
1	locks
1	quick
1	quail
1	cooked
1	couldn't
1	cried
1	click
1	clown
1	kitty's
1	kicked
1	curl
1	ken
1	course
1	cub
1	cart
1	calm
1	joe
1	genie
1	jig
1	james
1	jay
1	george
1	jam
1	job
1	interesting
1	itch
1	hunhunh
1	hose
1	holes
1	how'd
1	heels
1	he'll
1	hip
1	hinge
1	hills
1	hayley
1	hurts
1	hairs
1	heads
1	higher
1	how's
1	hall
1	hurray
1	hopped
1	goose
1	gray
1	grunt
1	gave
1	games
1	guys
1	guy
1	guard
1	frame
1	fresh
1	fred
1	fry
1	frog
1	phones
1	floors
1	feels
1	finished
1	fill
1	figures
1	fair
1	felt
1	fed
1	falls
1	fat
1	fact
1	fossil
1	earned
1	everything
1	elmo's
1	edge
1	f
1	dreams
1	drips
1	drinks
1	dress
1	deep
1	diapers
1	dog's
1	dove
1	dub
1	dan
1	dolls
1	dogs
1	choice
1	choke
1	brilliant
1	bray
1	bright
1	bran
1	boiled
1	bowls
1	bloom
1	blend
1	blanket
1	bees
1	beets
1	beer
1	built
1	belongs
1	basement
1	bake
1	burnt
1	birds
1	balloon
1	bow
1	bar
1	ignore
1	abcs
1	owls
1	argue
