Freq	Type
1	crawled
1	crawl
1	cleaned
1	clip
1	climb
1	keeping
1	killing
1	kick
1	cakes
1	cuppie
1	comfortable
1	comfort
1	cannot
1	eaten
1	english
1	innocent
1	“i'll
1	hoot
1	helping
1	honey's
1	hum
1	having
1	hats
1	happiness
1	hanging
1	hang
1	heartbeat
1	goes
1	glove
1	gots
1	gotten
1	gonna
1	fried
1	front
1	fits
1	filling
1	fill
1	fixable
1	fire
1	fourth
1	else
1	elisse
1	x
1	discontent
1	than
1	days
1	downy
1	dove
1	dust
1	duck
1	bookies
1	blowing
1	bees
1	beating
1	bing
1	build
1	bet
1	best
1	buying
1	believe
1	behind
1	bow
1	butted
1	bunny
1	bumbling
1	bat
1	bart
1	barbells
1	bobbing
1	isaac
1	island's
1	attack
1	undo
1	amazing
1	along
1	ornaments
1	although
1	often
1	aunt
1	animals
1	arm
1	arf
