Freq	Type
13	moon
13	minute
13	lid
13	lolly
13	kick
13	catch
13	hot
13	first
13	dokey
13	bridge
13	black
12	zip
12	work
12	tell
12	stand
12	sure
12	sound
12	sorry
12	soft
12	pig
12	okey
12	noise
12	mirror
12	mess
12	lemme
12	lots
12	close
12	cows
12	card
12	ear
12	guess
12	phone
12	though
12	dirty
11	wave
11	word
11	were
11	wipe
11	warm
11	teeth
11	thumb
11	swim
11	stick
11	ring
11	miranda
11	love
11	cute
11	clothes
11	cluck
11	drawer
11	than
11	brush
11	bless
11	into
11	orange
11	animal
10	yet
10	wind
10	sweet
10	sweat
10	rice
10	peas
10	pie
10	michael
10	mom
10	could
10	crawl
10	fire
10	ever
10	both
10	block
10	been
10	outside
10	us
9	whale
9	wipes
9	t
9	taste
9	show
9	shapes
9	shake
9	sat
9	road
9	pool
9	poor
9	picture
9	potatos
9	meow
9	many
9	mother
9	laundry
9	lunch
9	quit
9	cream
9	coat
9	call
9	either
9	fruit
9	fell
9	far
9	eight
9	dressed
9	drive
9	dum
9	cheerios
9	chill
9	blow
9	belly
9	behind
9	bang
9	bad
9	body
9	eyes
9	as
8	winnie
8	turtle
8	ten
8	tower
8	tub
8	stuck
8	start
8	roller
8	ride
8	pee
8	pillow
8	paper
8	oats
8	knee
8	next
8	moo
8	quite
8	cry
8	fit
8	fussy
8	fast
8	early
8	dropped
8	dinner
8	duckie
8	bottom
8	bark
8	until
8	after
7	ways
7	took
7	train
7	table
7	towel
7	tall
7	spit
7	spud
7	raccoon
7	pookie
7	pour
7	neck
7	leaves
7	listen
7	line
7	quack
7	coaster
7	care
7	carry
7	carrots
7	even
7	hill
7	grass
7	friends
7	fingers
7	finger
7	day
7	dark
7	chickie
7	chase
7	bones
7	blocks
7	babe
7	bottle
7	ahead
7	arms
6	trees
6	teacher
6	thick
6	tape
6	tongue
6	screen
6	set
6	pot
6	neigh
6	nine
6	miss
6	mix
6	lick
6	last
6	crunch
6	came
6	candy
6	jump
6	it'll
6	hit
6	hang
6	fold
6	finish
6	fine
6	else
6	dishes
6	double
6	chin
6	bush
6	umbrella
6	allowed
6	along
6	ounce
6	owl
5	wooly
5	wonder
5	oop
5	truck
5	thought
5	strap
5	slipper
5	squeak
5	scream
5	sip
5	second
5	rinse
5	rest
5	ran
5	rock
5	press
5	point
5	plum
5	pat
5	pottie
5	oval
5	nope
5	knock
5	made
5	might
5	monster
5	leaf
5	long
5	lock
5	la
5	creek
5	cross
5	crunchy
5	closet
5	kitchen
5	cannot
5	caught
5	ink
5	happy
5	heart
5	hop
5	great
5	glass
5	gum
5	fly
5	feed
5	fix
5	farmer
5	follow
5	choochoo
5	breathe
5	broth
5	bowl
5	blankie
5	blah
5	bert
5	idea
5	across
5	o'clock
4	wall
4	voice
4	tulip
4	trick
4	tail
4	tummy
4	tug
4	stack
4	spout
4	soap
4	smile
4	slowly
4	slow
4	sky
4	shaped
4	shadow
4	supposed
4	song
4	sam
4	real
4	river
4	rings
4	rubber
4	plant
4	pickle
4	pump
4	never
4	none
4	mkay
4	mean
4	meeko
4	munch
4	man
4	list
4	lip
4	lettuce
4	laugh
4	cool
4	creep
4	crackers
4	closed
4	cloth
4	key
4	kinda
4	cakes
4	couch
4	corner
4	color
4	jacket
4	jar
4	easier
4	eater
4	happen
4	grandma
4	goal
4	elephant
4	egg
4	doughnut
4	doctor
4	cheese
4	chips
4	boy
4	burger
4	babac
4	bunny
4	ahhah
3	woof
3	we've
3	worry
3	whiny
3	walker
3	uhhuh
3	tray
3	thirty
3	tear
3	tight
3	tap
3	sweater
3	straight
3	strange
3	splash
3	speak
3	spin
3	sneeze
3	small
3	smart
3	slide
3	seats
3	seems
3	seal
3	seek
3	sharon
3	certainly
3	seven
3	suppose
3	salsa
3	rose
3	rolled
3	rip
3	rid
3	rub
3	rocks
3	piano
3	parade
3	pepsi
3	pouch
3	puppy
3	puppet
3	own
3	old
3	noodles
3	neat
3	name
3	moose
3	mister
3	machine
3	monkey
3	mud
3	lose
3	lean
3	loud
3	lap
3	cook
3	crib
3	cover
3	cart
3	cough
3	heavy
3	horsie
3	hug
3	ground
3	grab
3	favor
3	drank
3	deep
3	dust
3	cheerio
3	chilly
3	bony
3	birdie
3	basketball
3	barn
3	enjoy
2	used
2	yep
2	yawn
2	yup
2	yonder
2	weeds
2	whisper
2	weird
2	web
2	wore
2	uhhum
2	twenty
2	track
2	toe
2	tipping
2	turkey
2	ty
2	tumble
2	susie”
2	stood
2	stretch
2	stripe
2	store
2	spider
2	snug
2	snack
2	smack
2	slinky
2	scared
2	since
2	sick
2	shell
2	shine
2	shop
2	saying
2	sort
2	salad
2	rooster
2	reminds
2	reading
2	raisins
2	raspberry
2	rash
2	pulled
2	precious
2	prayer
2	problem
2	plug
2	piece
2	peepee
2	peanut
2	percent
2	petting
2	pear
2	pepper
2	part
2	pocket
2	neato
2	knick
2	nail
2	necessary
2	napkin
2	middle
2	mountains
2	mothers
2	matches
2	market
2	least
2	live
2	layed
2	learned
2	less
2	lie
2	louder
2	lambs
2	crash
2	kiki
2	cake
2	curl
2	container
2	count
2	corn
2	cut
2	calm
2	jake
2	giraffe
2	jack
2	easy
2	heater
2	ham
2	gross
2	gray
2	guy
2	god
2	frozen
2	flip
2	finished
2	fill
2	figure
2	favorite
2	faker
2	fence
2	fuzz
2	aim
2	able
2	airplane
2	eensie
2	empty
2	dress
2	dive
2	decide
2	daffodil
2	darn
2	dogs
2	bruise
2	basement
2	bury
2	bike
2	bought
2	bubbly
2	bub
2	barb
2	ice
2	attach
2	alone
2	angle
1	zebra
1	zigzag
1	you've
1	yell
1	wiggle
1	wipers
1	wide
1	what'd
1	vinegar
1	vines
1	traffic
1	tilt
1	throat
1	tiny
1	tires
1	tangerines
1	swoosh
1	strength
1	steal
1	stimulated
1	stomp
1	spray
1	special
1	soaked
1	snort
1	smoke
1	scratch
1	sitting
1	serious
1	simply
1	shield
1	ships
1	share
1	shall
1	saw
1	somersault
1	suck
1	sad
1	router
1	rope
1	rearrange
1	relax
1	recorder
1	race
1	range
1	rail
1	record
1	register
1	rough
1	rats
1	poke
1	plenty
1	plants
1	pinto
1	pinch
1	pay
1	purse
1	purr
1	pouty
1	pan
1	nutritious
1	nearly
1	naked
1	net
1	nest
1	nasty
1	motorcycle
1	mow
1	mayonnaise
1	met
1	men
1	mega
1	mouse
1	mush
1	muppets
1	massive
1	mam
1	macaroni
1	marshmallows
1	ma
1	loose
1	lower
1	loads
1	lee
1	litter
1	lint
1	lift
1	lately
1	late
1	lima
1	lifesavers
1	lied
1	lalalalala
1	lost
1	luck
1	lamp
1	quick
1	crickets
1	crush
1	cozy
1	cone
1	clown
1	kissed
1	ketchup
1	course
1	cord
1	couple
1	cub
1	characters
1	concentrate
1	joey
1	jay
1	george
1	job
1	eats
1	each
1	expensive
1	except
1	itch
1	how'd
1	hinge
1	healthy
1	held
1	goose
1	grill
1	going
1	glad
1	gave
1	frame
1	fresh
1	friday
1	fifty
1	fair
1	fed
1	fuss
1	fan
1	fact
1	fossil
1	urchins
1	envelope
1	elisse
1	exercise
1	edge
1	dreams
1	drips
1	dragged
1	deal
1	didn't
1	detergent
1	deluxe
1	daughter
1	damp
1	daddy's
1	choice
1	choke
1	booty
1	brilliant
1	breaker
1	brought
1	bone
1	blanket
1	beer
1	built
1	base
1	baker's
1	birthday
1	burnt
1	bet
1	between
1	buckled
1	banjo
1	i've
1	especially
1	ahoy
1	addicted
1	abcs
1	above
1	ouch
1	oscar
1	ask
1	antibiotic
1	awful
1	odd
