Freq	Type
19	body
18	tray
18	sheep
18	pee
18	nine
18	mom
18	home
18	whole
18	gimme
18	chicken
18	bury
18	baa
17	straw
17	sing
17	real
17	run
17	mirror
17	mop
17	long
17	lamb
17	quite
17	kind
17	comes
17	fur
17	dry
17	choochoo
17	cheery
17	black
16	wet
16	wow
16	washed
16	tongue
16	seven
16	said
16	mister
16	chris
16	crawl
16	finish
16	fast
16	eight
16	bump
16	into
15	yum
15	truck
15	ten
15	sweet
15	sleeve
15	slipper
15	six
15	says
15	sorry
15	wrong
15	piggy
15	leg
15	laugh
15	climb
15	careful
15	hat
15	hard
15	god
15	five
15	broom
15	balls
15	bath
15	bam
15	as
14	you've
14	word
14	oops
14	toys
14	things
14	times
14	tonight
14	stop
14	rid
14	rock
14	piece
14	nice
14	miranda
14	might
14	light
14	cry
14	cracker
14	even
14	ears
14	horse
14	full
14	ever
14	brown
14	because
14	bib
14	bucket
14	basket
14	aren't
13	through
13	stuck
13	star
13	slow
13	sure
13	soft
13	rough
13	must
13	mark
13	left
13	clown
13	happy
13	feed
13	dot
13	blow
12	truly
12	throw
12	sweep
12	splash
12	small
12	slam
12	show
12	sound
12	ring
12	peanut
12	came
12	call
12	found
12	dropped
12	drop
12	dinner
12	chin
12	bring
12	bird
12	byebye
12	bag
12	arm
11	yogurt
11	stay
11	start
11	sleep
11	cereal
11	circle
11	rooster
11	reach
11	people
11	pour
11	pants
11	part
11	mean
11	mix
11	mouse
11	cut
11	job
11	hurt
11	game
11	guess
11	fuss
11	angel
11	cheerio
11	bread
11	base
11	burp
10	yet
10	whoops
10	white
10	trees
10	touch
10	story
10	snow
10	she's
10	set
10	socks
10	robin
10	place
10	purple
10	puppy
10	miss
10	live
10	lunch
10	clock
10	cow
10	isn't
10	golf
10	frog
10	fly
10	feels
10	fell
10	airplane
10	dish
10	dog
10	chew
10	check
10	books
10	breakfast
10	build
10	bell
10	bike
10	balance
10	bad
10	box
10	alone
10	outside
10	ouch
9	yep
9	wind
9	took
9	train
9	trash
9	taste
9	tired
9	sweater
9	stick
9	sock
9	pooh
9	picture
9	pot
9	only
9	onie
9	needs
9	mkay
9	club
9	kitchen
9	cover
9	heart
9	grab
9	fit
9	x
9	both
9	beets
9	been
9	babe
9	ask
9	apple
8	yours
8	window
8	wave
8	turtle
8	top
8	spit
8	spin
8	spot
8	smile
8	shirt
8	second
8	wreck
8	rattle
8	pink
8	paper
8	pat
8	name
8	never
8	night
8	minute
8	mother
8	lid
8	later
8	loud
8	crooked
8	cleaned
8	clap
8	curtain
8	ear
8	hug
8	ernie
8	doll
8	break
8	bit
8	until
8	along
8	ahead
8	angle
7	treat
7	tears
7	spout
7	scratch
7	sky
7	sits
7	summer
7	roof
7	ran
7	plant
7	pieces
7	pasta
7	noodle
7	neigh
7	neck
7	nap
7	moo
7	missed
7	mickey
7	caught
7	it'll
7	great
7	glad
7	fruit
7	fits
7	fill
7	fix
7	figure
7	fat
7	elephant
7	than
7	dirt
7	duckie
7	dollie
7	chill
7	blocks
7	block
7	apart
7	across
6	yay
6	won't
6	whisker
6	warm
6	whadd
6	tweedle
6	thirsty
6	table
6	tall
6	tom
6	snap
6	sleepy
6	slide
6	school
6	seen
6	shell
6	same
6	saw
6	rainbow
6	ride
6	point
6	plum
6	porridge
6	many
6	monkey
6	lay
6	lap
6	cute
6	cookie
6	cloth
6	kick
6	color
6	card
6	either
6	hung
6	happened
6	goose
6	grow
6	grass
6	gold
6	guy
6	gatorade
6	flower
6	fine
6	family
6	empty
6	m
6	ding
6	days
6	diapers
6	decide
6	double
6	doctor
6	bridge
6	boys
6	bake
6	birdie
6	between
6	board
6	bang
6	bags
6	areil
6	us
6	after
5	worry
5	wire
5	walks
5	uhhuh
5	twenty
5	teacher
5	t
5	turned
5	tower
5	tub
5	step
5	shine
5	sean
5	save
5	sauce
5	road
5	rash
5	pool
5	plate
5	pillows
5	purpose
5	puzzle
5	panther
5	neat
5	messy
5	market
5	list
5	listen
5	lift
5	lady
5	lion
5	last
5	cook
5	clear
5	kitten
5	kid
5	called
5	easter
5	hannah
5	half
5	gave
5	float
5	early
5	air
5	though
5	dump
5	duck
5	cheerios
5	broke
5	blind
5	blankie
5	bottom
5	answer
5	achoo
5	awful
4	we've
4	works
4	wobbly
4	twelve
4	tried
4	toe
4	thumb
4	turkey
4	tadah
4	swing
4	swallow
4	soup
4	stack
4	spilled
4	smily
4	scream
4	seat
4	sister
4	serious
4	shake
4	short
4	sir
4	sad
4	rained
4	rest
4	rice
4	plug
4	pears
4	pad
4	pop
4	pocket
4	knee
4	near
4	ned
4	number
4	message
4	mary
4	medicine
4	matter
4	lee
4	laura
4	lot
4	crew
4	kids
4	course
4	carry
4	catch
4	calm
4	jack
4	heavy
4	happen
4	grocery
4	grape
4	gosh
4	phony
4	favor
4	fuzzy
4	fan
4	farm
4	far
4	father
4	eggs
4	drive
4	d
4	donna
4	cheek
4	breeze
4	boing
4	beat
4	beans
4	busy
4	bigger
4	best
4	bought
4	born
4	bubble
4	i've
4	every
3	zipper
3	zachary
3	zach
3	yell
3	yawn
3	weasel
3	wings
3	wide
3	wham
3	true
3	tree
3	trip
3	teach
3	thirteen
3	tiny
3	tiger
3	town
3	tummy
3	tank
3	toddler
3	straight
3	stir
3	spill
3	sneeze
3	squeak
3	squirt
3	square
3	scoop
3	sink
3	sidney
3	shiver
3	shut
3	shall
3	such
3	rinse
3	ray
3	ryan
3	proud
3	plenty
3	peaches
3	parade
3	pouch
3	pause
3	oyster
3	noise
3	knocked
3	knock
3	moon
3	meal
3	may
3	men
3	melt
3	mine
3	month
3	lose
3	lean
3	learn
3	lost
3	quick
3	quiet
3	crinkly
3	crumbs
3	clip
3	king's
3	count
3	corn
3	joy
3	easy
3	escape
3	interest
3	he'll
3	hidden
3	hide
3	hog
3	grown
3	glass
3	gate
3	fresh
3	froggie
3	fluff
3	fifty
3	fussy
3	follow
3	earlier
3	urchins
3	eensie
3	edge
3	dressed
3	dishes
3	dig
3	dumpty
3	choke
3	chimney
3	chase
3	chart
3	birthday
3	bert
3	barrette
3	bet
3	attention
3	instead
3	unless
3	indeed
3	abcs
3	ounces
3	uncle
3	aunt
3	animal
2	zoo
2	zebra
2	yucky
2	winnie
2	whale
2	world
2	wall
2	vole
2	v
2	visit
2	velcro
2	van
2	vampire
2	trust
2	tractor
2	thin
2	thick
2	thirty
2	thought
2	terrific
2	terry
2	type
2	tomorrow
2	taller
2	tambourine
2	tag
2	target
2	swim
2	super
2	stretch
2	stayed
2	store
2	stash
2	spring
2	speak
2	spend
2	spaghetti
2	snooze
2	snuck
2	smell
2	smart
2	slip
2	slime
2	scoot
2	screech
2	scrub
2	scare
2	citrus
2	since
2	sugar
2	shape
2	chef
2	shed
2	shop
2	certainly
2	silent
2	return
2	rub
2	rabbit
2	process
2	post
2	played
2	plastic
2	plan
2	pay
2	pearl
2	penny
2	neighbor
2	nurse
2	nest
2	noggin
2	moment
2	meet
2	missing
2	mail
2	mess
2	meadow
2	mind
2	mush
2	munch
2	muffet
2	muffin
2	looks
2	lotion
2	low
2	lips
2	lane
2	lack
2	lots
2	quail
2	crow
2	creature
2	crash
2	crank
2	keys
2	couch
2	corked
2	coral
2	cap
2	cactus
2	carpet
2	july
2	join
2	jeans
2	jiggety
2	jig
2	giraffe
2	jammies
2	easier
2	huge
2	hope
2	hip
2	hint
2	hen
2	horsie
2	hammer
2	grandpa
2	gump
2	guard
2	garbage
2	frightened
2	flew
2	finally
2	fact
2	eighteen
2	ale
2	s
2	energy
2	l
2	dwight
2	dress
2	dip
2	diarrhea
2	dial
2	dance
2	boo
2	bush
2	boat
2	blink
2	bean
2	beak
2	bend
2	bench
2	begin
2	button
2	bud
2	batter
2	bat
2	bonnet
2	idea
2	upset
2	umbrella
2	oscar
2	ordered
2	avocado
2	ashley
2	apples
2	octopus
1	zip
1	zigzag
1	wool
1	winter
1	wing
1	wafers
1	web
1	whine
1	voice
1	valentine
1	ew
1	twist
1	trim
1	tricks
1	trousers
1	toenails
1	tofu
1	tiptoed
1	tip
1	timbers
1	tail
1	tear
1	tight
1	taught
1	tuck
1	tug
1	swept
1	seuss
1	soon
1	struggled
1	stole
1	stinky
1	stutter
1	stand
1	spoiled
1	space
1	snake
1	snack
1	squirrel
1	screen
1	skip
1	sip
1	silver
1	sill
1	sick
1	shapes
1	shod
1	surprised
1	search
1	siree
1	suck
1	rule
1	roo
1	rosy
1	rope
1	ripped
1	ribbons
1	raisin
1	race
1	reveal
1	rather
1	poop
1	poor
1	prove
1	prints
1	prick
1	presents
1	prowl
1	project
1	polka
1	poke
1	peek
1	pitcher
1	perfect
1	petal
1	peg
1	piper's
1	potato
1	punch
1	puddy
1	past
1	pancakes
1	packet
1	patch
1	own
1	necessary
1	none
1	middle
1	measure
1	memory
1	mega
1	melissa
1	muscle
1	money
1	master
1	match
1	monitor
1	litter
1	links
1	lily
1	lick
1	longer
1	language
1	krista
1	crazy
1	crust
1	crunchy
1	koala
1	clicker
1	katy
1	kate
1	cake
1	curds
1	convenience
1	cannot
1	cub
1	carrots
1	kangaroo
1	camp
1	camera
1	calf
1	contrary
1	collar
1	gene
1	gee
1	gentle
1	giant
1	judge
1	jog
1	each
1	ink
1	hood
1	hills
1	hawk
1	halfs
1	hum
1	habits
1	ha
1	grew
1	gray
1	ground
1	grunt
1	glump
1	garage
1	friday
1	flavor
1	flash
1	furniture
1	ferris
1	fight
1	n
1	egg
1	f
1	drawers
1	deal
1	disappeared
1	dessert
1	dust
1	dad
1	choice
1	boop
1	broader
1	brother
1	bran
1	below
1	burn
1	balloons
1	bus
1	buckle
1	banner
1	barn
1	bonk
1	iron
1	eyebrow
1	unlimited
1	aggressive
1	owl
1	aw
1	alligator
1	ahhah
1	ah
