Freq	Type
14	next
14	man
14	last
14	hair
14	friend
14	dump
14	chick
14	brush
14	bowl
14	bad
14	idea
14	eyeore
13	warm
13	truck
13	tiger
13	talk
13	slow
13	mean
13	mirror
13	low
13	leg
13	laugh
13	cake
13	feel
13	else
13	diaper
13	balloon
13	upsa
12	yummy
12	were
12	white
12	while
12	tall
12	self
12	reach
12	pile
12	mail
12	lee
12	color
12	ears
12	front
12	floor
12	cheese
12	broom
12	buzz
11	top
11	straight
11	stay
11	squeak
11	she's
11	ride
11	record
11	milk
11	mop
11	cry
11	koala
11	cup
11	catch
11	carl
11	guy
11	gus
11	fat
11	donkey
11	blow
11	bert
11	barked
10	turkey
10	strong
10	start
10	splash
10	ran
10	played
10	pink
10	pond
10	never
10	made
10	much
10	cookie
10	cold
10	course
10	ear
10	hops
10	driver
10	drive
10	chase
10	bit
10	i'd
10	into
10	us
9	yawn
9	winnie
9	toilet
9	told
9	stack
9	squash
9	sick
9	short
9	roo
9	wrong
9	maybe
9	mess
9	mama
9	lay
9	lamb
9	coat
9	close
9	cluck
9	clock
9	kiss
9	jonah
9	henry
9	grab
9	gone
9	fridge
9	change
9	bone
9	bears
9	buddy
9	alone
9	ahead
9	aren't
9	achoo
9	after
8	young
8	works
8	wow
8	uhhuh
8	taste
8	table
8	tiny
8	stall
8	spilled
8	sheep
8	please
8	pat
8	mouse
8	listen
8	later
8	likes
8	lost
8	clown
8	came
8	kind
8	cows
8	caught
8	giraffe
8	it'll
8	heart
8	grass
8	grandma
8	god
8	flat
8	feed
8	finish
8	eeyore
8	drool
8	dream
8	dinner
8	birds
8	best
8	arm
7	yet
7	whoopsie
7	weak
7	wire
7	treat
7	trip
7	soon
7	step
7	stuck
7	soap
7	slide
7	square
7	shout
7	said
7	sad
7	ring
7	rocks
7	patty
7	part
7	own
7	moose
7	magnet
7	mad
7	lid
7	crib
7	kinda
7	jump
7	either
7	hood
7	horn
7	hush
7	happy
7	happen
7	gave
7	fits
7	fake
7	finally
7	end
7	dogs
7	busy
7	babe
7	bop
7	until
7	oscar
7	apple
6	willy
6	wash
6	tom
6	swish
6	snap
6	scrub
6	sky
6	circle
6	rush
6	rock
6	piece
6	purple
6	pear
6	pen
6	money
6	mark
6	monster
6	lived
6	learning
6	lever
6	quick
6	quiet
6	kisses
6	curly
6	jack
6	eating
6	hit
6	grouch
6	flower
6	faces
6	fine
6	eggs
6	drawer
6	drop
6	though
6	than
6	days
6	check
6	board
6	apart
6	allowed
5	zebra
5	yogurt
5	year
5	word
5	walker
5	vane
5	took
5	tree
5	trick
5	tick
5	tape
5	touch
5	swallow
5	stood
5	stick
5	spin
5	spill
5	spotty
5	squealed
5	scratch
5	skip
5	scarecrow
5	sing
5	shiny
5	second
5	roar
5	rather
5	plane
5	pie
5	pats
5	pot
5	okey
5	main
5	makes
5	monkey
5	mother
5	lean
5	live
5	lick
5	lift
5	lady
5	lives
5	lots
5	kim
5	kids
5	count
5	called
5	card
5	cough
5	jacket
5	easier
5	hide
5	hunt
5	geese
5	game
5	floats
5	fly
5	fur
5	fido
5	follow
5	eyore
5	aim
5	arrange
5	egg
5	drain
5	dokey
5	dish
5	double
5	dotty
5	bray
5	blows
5	beads
5	baker
5	born
5	buster
5	bang
5	bag
5	bottom
5	body
5	every
5	asleep
5	ouch
4	uhuh
4	yum
4	uhhum
4	twenty
4	treats
4	ten
4	tired
4	suit
4	street
4	snakie
4	sister
4	she'll
4	saved
4	set
4	suppose
4	song
4	santa
4	raccoon
4	rattly
4	poopie
4	place
4	plant
4	near
4	name
4	moved
4	mkay
4	missed
4	miss
4	chris
4	claus
4	cannot
4	call
4	cupboard
4	kangaroo
4	juicie
4	jeremy
4	ho
4	hurts
4	hyena
4	googoo
4	glad
4	guess
4	gas
4	fold
4	flop
4	fever
4	fish
4	fair
4	fuss
4	fancy
4	ever
4	air
4	edge
4	dance
4	dark
4	choose
4	ouchie
4	bell
4	bug
4	answer
3	xavier
3	yicky
3	yell
3	yuck
3	video
3	tweety
3	tray
3	towel
3	tummy
3	spring
3	spice
3	smile
3	smartie
3	slot
3	ripped
3	poop
3	proud
3	paint
3	packed
3	neat
3	nests
3	naughty
3	meant
3	mine
3	mug
3	lizard
3	learn
3	lettuce
3	lie
3	cook
3	coke
3	camel
3	each
3	gimme
3	gate
3	frame
3	flap
3	fisher
3	figure
3	fight
3	ernie
3	dig
3	donna
3	bull
3	boat
3	burp
3	birdie
3	bend
3	byebye
3	belongs
3	bucket
3	bark
3	enough
3	as
3	aunt
3	animal
3	actual
2	zippers
2	yourself
2	whoop
2	whale
2	worms
2	wallet
2	wall
2	tweaks
2	twirly
2	teeny
2	thirst
2	thought
2	thumb
2	takes
2	ty
2	tower
2	sweater
2	stinker
2	stair
2	speak
2	special
2	spy
2	spank
2	soaky
2	sneak
2	snug
2	snot
2	slipper
2	scared
2	seats
2	seen
2	shapes
2	sauce
2	saw
2	something
2	reason
2	remote
2	radio
2	wreck
2	pool
2	peaches
2	piano
2	pillow
2	purse
2	parents
2	polite
2	puzzle
2	pan
2	oatmeal
2	newt
2	named
2	neighbor
2	nest
2	knifes
2	none
2	nap
2	motorcycle
2	might
2	machine
2	must
2	muskrats
2	mush
2	mud
2	magic
2	mag
2	layed
2	less
2	legs
2	loud
2	laundry
2	lunch
2	quite
2	cookies
2	creamy
2	crayons
2	clothes
2	cloth
2	care
2	ketchup
2	combine
2	cord
2	casts
2	castle
2	jeez
2	gentle
2	indian
2	explore
2	whom
2	hokey
2	hang
2	half
2	haha
2	growled
2	gram
2	gosh
2	guard
2	full
2	finger
2	fill
2	fuzz
2	far
2	able
2	empty
2	doing
2	dear
2	deck
2	dessert
2	chewing
2	choke
2	chased
2	boogies
2	breathe
2	break
2	brought
2	both
2	bless
2	blonde
2	beetle
2	beach
2	bib
2	base
2	birthday
2	birth
2	ballet
2	boring
2	escaped
2	except
2	excited
2	alright
2	ask
2	auntie
2	animals
2	alphabet
2	ark
1	yours
1	yep
1	wish
1	wig
1	worn
1	whadd
1	wand
1	visit
1	veils
1	twisty
1	tooth
1	t
1	thief”
1	test
1	technically
1	tongue
1	tumbled
1	suits
1	stupid
1	stole
1	steal
1	study
1	stand
1	spoke
1	snails
1	snatched
1	smell
1	smack
1	squirrel
1	scamper
1	silver
1	sylvester
1	shoot
1	shoe
1	shook
1	shocked
1	served
1	sir
1	sent
1	siree
1	suck
1	rule
1	rip
1	wrinkly
1	remember
1	rid
1	raced
1	race
1	rhinoceros
1	religious
1	recordie
1	rat
1	wrap
1	radish
1	plug
1	peep
1	pin
1	purpose
1	parade
1	porch
1	pups
1	puppet
1	past
1	patchy
1	park
1	older
1	newspaper
1	needs
1	knee
1	music
1	middle
1	may
1	mary's
1	medicine
1	mount
1	macaroni
1	magazine
1	lose
1	looped
1	line
1	crazy
1	cradle
1	crying
1	crowded
1	colts
1	cleaned
1	clear
1	keeper
1	kid
1	curvy
1	container
1	caw
1	comfort
1	carrots
1	college
1	jewelry
1	jail
1	jelly
1	hooked
1	hope
1	he'll
1	hippos
1	hid
1	halloween
1	habit
1	greedy
1	gracefully
1	grapes
1	gum
1	garbage
1	fruit
1	flew
1	flip
1	flutters
1	fairy
1	feather
1	fed
1	five
1	fact
1	eight
1	earth
1	earned
1	extra
1	excellent
1	drinkie
1	dress
1	drank
1	deal
1	device
1	dived
1	diapers
1	dial
1	ducks
1	dad
1	doll
1	chico
1	chipmunks
1	chains
1	chirp
1	chocolate
1	chunky
1	blankie
1	been
1	bay
1	bet
1	ben
1	bouncie
1	bats
1	bam
1	boppety
1	another
1	umbrella
1	electrical
1	expect
1	exactly
1	afraid
1	always
1	almost
1	ugly
1	act
1	advice
1	opposite
1	onto
1	ahhah
