Freq	Type
21	cheerio
21	been
20	uhuh
20	won't
20	tooth
20	tummy
20	sister
20	reach
20	lots
20	help
20	hat
20	happy
20	gimme
20	foot
20	fall
20	chair
20	body
19	work
19	rejoice
19	ease
19	hurt
19	though
19	bib
19	orange
18	wow
18	walk
18	through
18	start
18	silly
18	she's
18	sun
18	praise
18	please
18	pen
18	open
18	name
18	must
18	cracker
18	heart
18	glad
18	birthday
18	andy
17	seven
17	night
17	nap
17	car
17	coffee
17	he's
17	floor
17	around
17	bath
16	tree
16	taste
16	noise
16	nope
16	mickey
16	maybe
16	diapie
16	barney
16	as
15	twenty
15	took
15	pull
15	mister
15	quiet
15	kind
15	hit
15	hot
15	great
15	full
15	bless
14	ya
14	ways
14	tear
14	tall
14	rabbit
14	paper
14	quit
14	eating
14	feet
14	eight
14	byebye
14	balloon
14	eyes
13	water
13	tigger
13	snort
13	cereal
13	sent
13	own
13	mittens
13	looked
13	lunch
13	keys
13	eve
13	honey
13	fly
13	door
13	chicken
13	into
13	along
13	adam
12	years
12	since
12	says
12	sound
12	miss
12	made
12	mouse
12	clap
12	job
12	house
12	gave
12	gabby
12	fitti
12	fight
11	year
11	tastes
11	smell
11	slow
11	rainbow
11	ride
11	page
11	pepper
11	next
11	moses
11	man
11	last
11	whole
11	found
11	egg
11	dry
11	dog
11	bring
11	ball
11	until
10	which
10	touch
10	stick
10	shoe
10	second
10	ran
10	poop
10	push
10	plane
10	peekaboo
10	purple
10	pencil
10	new
10	neat
10	needs
10	crawl
10	cold
10	king
10	cannot
10	cut
10	jump
10	hiccup
10	hide
10	guy
10	gone
10	fruit
10	fig
10	fur
10	fine
10	blow
10	black
10	box
10	upset
10	enough
10	aren't
10	after
9	window
9	world
9	word
9	tootsie
9	thought
9	six
9	sick
9	sir
9	run
9	peter
9	only
9	meow
9	minnie
9	mama
9	listen
9	learn
9	hope
9	phone
9	fix
9	five
9	ever
9	us
8	yummy
8	warm
8	tiny
8	stink
8	stuck
8	speak
8	sugar
8	shake
8	shirt
8	song
8	soft
8	poopie
8	people
8	picture
8	potato
8	pour
8	pan
8	mirror
8	mix
8	late
8	leg
8	left
8	laugh
8	comb
8	kiss
8	came
8	call
8	cover
8	home
8	hang
8	grab
8	game
8	fit
8	fell
8	dear
8	donald
8	boom
8	being
8	bounce
8	i'd
8	ahead
8	ask
7	weird
7	words
7	white
7	wall
7	twelve
7	t
7	thirteen
7	thirty
7	save
7	ribbon
7	rub
7	nine
7	makes
7	loud
7	loved
7	cute
7	queekie
7	quick
7	close
7	course
7	called
7	heard
7	hen
7	eighteen
7	able
7	end
7	dream
7	dropped
7	brown
7	both
7	bigger
7	babes
7	bible
7	behind
7	bucket
7	basket
7	attack
7	act
6	yaya
6	woke
6	weren't
6	wide
6	turtle
6	towel
6	soon
6	snake
6	shades
6	room
6	rattle
6	rock
6	point
6	piece
6	knock
6	might
6	mouses
6	munch
6	march
6	mom
6	later
6	legs
6	light
6	crunch
6	clothes
6	kisses
6	combie
6	catch
6	cough
6	it'll
6	who's
6	heavy
6	grow
6	gifts
6	feed
6	fuzzy
6	anyway
6	empty
6	drop
6	than
6	dance
6	boat
6	bake
6	bag
6	idea
6	attention
6	indeed
6	ignore
6	alright
6	asked
5	woman
5	we've
5	wave
5	wet
5	while
5	walker
5	washed
5	visit
5	toes
5	tail
5	top
5	swing
5	splash
5	soap
5	slink
5	slide
5	sky
5	shoes
5	set
5	saw
5	summer
5	sat
5	rude
5	rip
5	range
5	poops
5	puppy
5	noodle
5	knocked
5	mind
5	mad
5	mom's
5	lose
5	least
5	lamb
5	queeka
5	cry
5	crumbs
5	cranky
5	cloth
5	cakes
5	card
5	eatsa
5	inches
5	hickies
5	hum
5	happened
5	grams
5	glass
5	garrett
5	father
5	enemy
5	dieing
5	disney
5	dizzy
5	dinner
5	dirty
5	diaper
5	dark
5	chew
5	change
5	best
5	barrettes
5	enjoy
5	except
5	outside
4	wish
4	wild
4	wore
4	wuzzy
4	swim
4	splish
4	spin
4	space
4	soaked
4	slipper
4	squirm
4	scoot
4	scare
4	shoulda
4	same
4	such
4	sad
4	roy
4	realize
4	race
4	pro
4	precious
4	pizza
4	piggy
4	pay
4	pat
4	pop
4	neato
4	nana
4	mood
4	message
4	married
4	mark
4	life
4	lie
4	lost
4	quite
4	corn
4	cavalry
4	june
4	joke
4	gene
4	gee
4	genesis
4	either
4	interest
4	ink
4	hosts
4	grass
4	grandma
4	guess
4	fresh
4	front
4	fill
4	favor
4	fast
4	fan
4	follow
4	earlier
4	dishes
4	david
4	donkey
4	chime
4	bush
4	breathe
4	brought
4	bitty
4	began
4	born
4	bunny
4	batter
4	bat
4	bank
4	bang
4	inside
4	actual
4	aggie
4	awfully
3	zipper
3	you've
3	yep
3	winter
3	women
3	wipe
3	vaseline
3	uhhuh
3	tray
3	track
3	toast
3	terrific
3	touchy
3	suit
3	small
3	smack
3	smart
3	scratch
3	seen
3	seems
3	seal
3	serious
3	shoot
3	show
3	she'd
3	shepherd
3	shout
3	short
3	shall
3	searched
3	suck
3	sopped
3	roo
3	wrote
3	report
3	real
3	rinse
3	receive
3	press
3	proud
3	plastic
3	plant
3	planet
3	pig
3	powder
3	pamper
3	party
3	metal
3	mine
3	mike
3	mag
3	mommy'll
3	lotion
3	lydia
3	lot
3	cooks
3	chris
3	closer
3	clamp
3	kinda
3	cord
3	cuppie
3	carrots
3	carol
3	cap
3	calvary
3	july
3	joy
3	whom
3	hills
3	helmet
3	hammer
3	ham
3	gimmick
3	gown
3	guard
3	folks
3	fifty
3	felt
3	family
3	fact
3	apron
3	ain't
3	drippy
3	dress
3	dried
3	drum
3	drank
3	they'll
3	thy
3	dead
3	dad
3	donovan
3	children
3	chubby
3	bully
3	bum
3	bong
3	baba
3	i've
3	artillery
3	instead
3	outlaw
3	ouch
3	aunt
3	answer
2	yell
2	young
2	yucky
2	whoa
2	weeks
2	windy
2	wiggly
2	weather
2	wandered
2	ew
2	truth
2	trees
2	truck
2	tippietoe
2	thirsty
2	tape
2	turkey
2	theresa
2	ten
2	teddy
2	tough
2	tarzan
2	straight
2	strange
2	style
2	stomach
2	spoiled
2	spoke
2	slouch
2	secret
2	sid
2	ship
2	shadow
2	certainly
2	circle
2	sense
2	sight
2	sign
2	sam
2	sock
2	reason
2	wreath
2	river
2	wriggly
2	rex
2	raspberry
2	wrap
2	presents
2	princess
2	protect
2	plenty
2	peepee
2	peep
2	patient
2	pet
2	papou
2	pouting
2	past
2	noontime
2	knees
2	neighbors
2	naughty
2	normally
2	none
2	numbers
2	music
2	mooski
2	middle
2	men
2	moths
2	mush
2	mam
2	molar
2	low
2	leaf
2	lived
2	lazy
2	lady
2	luckily
2	landed
2	lack
2	cook
2	cried
2	clip
2	climb
2	kick
2	kid
2	kitchen
2	cocoon
2	calendar
2	giant
2	junk
2	jack
2	joshua
2	eats
2	each
2	erase
2	“i'm
2	excited
2	hiya
2	hymnal
2	hurts
2	heavenly
2	heaven
2	hands
2	half
2	greedy
2	ground
2	grouchy
2	globe
2	gerber
2	guests
2	freak
2	free
2	flow
2	angel
2	ahab
2	earth
2	air
2	drag
2	deep
2	daisy
2	dye
2	decide
2	delicious
2	duckie
2	darn
2	doctor
2	ouchie
2	chin
2	chill
2	chocolate
2	boot
2	boo
2	braid
2	brenda
2	bone
2	blind
2	busy
2	base
2	bells
2	believe
2	beyond
2	bow
2	bunch
2	bumper
2	every
2	intense
2	insist
2	unfair
2	accused
2	afraid
2	official
2	online
1	zoom
1	used
1	yeh
1	yawn
1	yucka
1	whispered
1	web
1	without
1	veggie
1	vitamin
1	volunteer
1	twirl
1	trick
1	traveler
1	tip
1	timmonium
1	timber
1	thumb
1	test
1	tempt
1	tights
1	times
1	tire
1	ty
1	town
1	tub
1	tantrums
1	tag
1	stood
1	stream
1	straw
1	steal
1	stir
1	styrofoam
1	stack
1	speed
1	spill
1	soiled
1	sneaky
1	snuggly
1	snap
1	smooth
1	slipped
1	slick
1	slice
1	scream
1	skipped
1	schedule
1	schnucks
1	shapes
1	shiny
1	shy
1	shove
1	shop
1	safe
1	survive
1	certificate
1	circus
1	seltzer
1	sounds
1	soggy
1	relaxed
1	rid
1	ray
1	rest
1	replied
1	remote
1	round
1	wrong
1	rushed
1	rascal
1	rags
1	rather
1	rahab
1	prove
1	pray
1	priority
1	promise
1	potpourri
1	poke
1	pluto
1	plums
1	picnic
1	persistent
1	purchase
1	purr
1	pears
1	pajamas
1	pal
1	pot
1	park
1	niece
1	nipple”
1	navy
1	nursery
1	nodded
1	mode
1	manger
1	measure
1	marianne's
1	melon
1	machine
1	mug
1	mash
1	martha
1	monitor
1	loose
1	looks
1	load
1	less
1	leaped
1	ledge
1	led
1	curious
1	coupons
1	christmas
1	crib
1	crazy
1	cross
1	crashed
1	coat
1	clear
1	key
1	kill
1	cave
1	case
1	kept
1	cow
1	camera
1	copied
1	constantly
1	juicie
1	gentleman
1	jumped
1	jarred
1	easier
1	easter
1	“i'll
1	how'd
1	hid
1	held
1	happen
1	hag
1	hostile
1	hog
1	grease
1	grape
1	gradually
1	going
1	guilty
1	giggles
1	gasped
1	fry
1	froggie
1	flutter
1	fake
1	fade
1	furniture
1	fed
1	fire
1	fourth
1	fabulous
1	early
1	energy
1	n
1	exercise
1	exodus
1	drool
1	drown
1	different
1	difficult
1	desert
1	didey
1	deserve
1	deprive
1	dadada's
1	daughter
1	dusty
1	daniel
1	dot
1	dollars
1	dollar
1	church
1	check
1	chat
1	breath
1	bowl
1	bo
1	babe
1	burp
1	burning
1	burn
1	burke
1	barrette
1	became
1	board
1	bugs
1	ballerina
1	balance
1	bart
1	assumed
1	approached
1	infinity
1	umbrella
1	ambitious
1	exactly
1	exact
1	advice
1	absorbent
1	obsessed
1	autograph
1	ought
1	uncurl
1	apple
1	animals
1	alphabet
1	added
1	opportunity
1	ahhah
