Freq	Type
4	set
4	sense
4	sides
4	sore
4	rash
4	praise
4	pray
4	place
4	plants
4	pit
4	pink
4	pain
4	neck
4	nine
4	numbers
4	nah
4	mouse
4	lip
4	lid
4	leg
4	la
4	quack
4	kid
4	cut
4	june
4	joy
4	gym
4	ink
4	“i'm
4	itch
4	horse
4	hall
4	hungry
4	game
4	free
4	fresh
4	feets
4	fair
4	fifteen
4	forty
4	fork
4	everywhere
4	they'll
4	diaper
4	dum
4	chime
4	chat
4	brick
4	boys
4	boil
4	bought
4	board
4	bat
4	band
4	i've
4	ark
3	uhuh
3	whoa
3	wheels
3	wonder
3	verse
3	oop
3	tooth
3	trees
3	trip
3	tin
3	test
3	tells
3	taught
3	tore
3	tank
3	tac
3	swell
3	suit
3	stew
3	strong
3	stinks
3	steps
3	store
3	spill
3	spell
3	spot
3	slip
3	skirt
3	scared
3	seat
3	seal
3	shoot
3	sugar
3	shrimp
3	shorts
3	short
3	send
3	saw
3	sad
3	psalms
3	rip
3	remember
3	prayers
3	plate
3	pin
3	pail
3	pow
3	pump
3	pampers
3	pack
3	pots
3	movement
3	ma
3	lil
3	lick
3	couldn't
3	clock
3	cars
3	how's
3	goodness
3	grown
3	goldfish
3	glass
3	guard
3	fridge
3	fly
3	feels
3	fake
3	faye
3	fine
3	found
3	earned
3	everything
3	eggs
3	dirty
3	died
3	destructive
3	duckie
3	dang
3	daddy's
3	dark
3	doll
3	ouchie
3	cheers
3	check
3	bridge
3	bright
3	brush
3	blows
3	blame
3	bead
3	bug
3	iron
3	ounce
3	alrightie
3	ups
3	acting
3	after
3	absolute
2	zip
2	yay
2	whew
2	we've
2	weeks
2	worth
2	warm
2	wore
2	vent
2	vat
2	uhhuh
2	tools
2	treat
2	tree
2	tried
2	throws
2	turned
2	tight
2	swim
2	struck
2	stick
2	spray
2	spit
2	spout
2	snakes
2	smile
2	small
2	smack
2	school
2	scream
2	seek
2	silly
2	sheep
2	she'd
2	shift
2	seventh
2	sell
2	rope
2	rick
2	range
2	rough
2	rabbit
2	prize
2	played
2	plant
2	picked
2	perfect
2	pile
2	pause
2	paul
2	paw
2	past
2	packed
2	park
2	pond
2	knees
2	needs
2	neigh
2	num
2	knocks
2	knob
2	most
2	mail
2	makes
2	men
2	mall
2	muffins
2	mop
2	magba
2	live
2	lids
2	less
2	leaped
2	lights
2	language
2	land
2	crew
2	crow
2	chris
2	cross
2	crush
2	crackers
2	climb
2	closet
2	kitty
2	computer
2	cow
2	course
2	corn
2	capris
2	joe
2	gentle
2	jar
2	english
2	hooray
2	hook
2	holes
2	heard
2	hen
2	ham
2	grief
2	grapefruit
2	ground
2	games
2	guy
2	gum
2	gas
2	freak
2	fred
2	fold
2	flew
2	flush
2	fourth
2	falls
2	funny
2	drain
2	draw
2	deal
2	discs
2	dish
2	desk
2	dead
2	dan
2	doctor
2	dock
2	child
2	chap
2	chance
2	charge
2	bush
2	bruise
2	breaks
2	brown
2	brushed
2	bra
2	blow
2	bleed
2	bleached
2	bless
2	beg
2	bunch
2	bumblebee
2	owl
2	actually
1	zigzag
1	yogurt
1	york
1	yall
1	yak
1	yard
1	wool
1	woods
1	weens
1	wick
1	wig
1	weren't
1	words
1	wet
1	when's
1	wipes
1	worn
1	walking
1	vin
1	velcroed
1	van
1	twice
1	twos
1	treatment
1	trains
1	train
1	triangle
1	toast
1	thirsty
1	thaw
1	tape
1	tails
1	tense
1	tub
1	tabs
1	sweat
1	swear
1	soon
1	street
1	strange
1	strap
1	stones
1	steamed
1	steam
1	stays
1	stain
1	stale
1	step
1	style
1	stout
1	story
1	stars
1	spoonfuls
1	spread
1	spoil
1	spilled
1	special
1	spend
1	spy
1	sports
1	span
1	sewn
1	smooth
1	smart
1	slick
1	slam
1	slobber
1	squeeze
1	squirm
1	screw
1	scrub
1	skill
1	skirts
1	sky
1	sieve
1	sipped
1	sip
1	shut
1	sharp
1	sphere
1	serves
1	circle
1	cents
1	seconds
1	sign
1	sort
1	psalm
1	wrote
1	reach
1	respect
1	ripped
1	rinsed
1	rid
1	raisin
1	rail
1	rent
1	rectangle
1	ride
1	roar
1	ran
1	rambling
1	ram
1	pooh's
1	poops
1	program
1	prayer
1	protect
1	proud
1	placed
1	plastic
1	people
1	paint
1	pet
1	pens
1	pies
1	pine
1	pour
1	pamper
1	news
1	newt
1	nails
1	knobs
1	moon
1	mitt
1	milkie
1	maybe
1	melts
1	many
1	monkey
1	matter
1	mashed
1	maked
1	match
1	marshalls
1	marks
1	loose
1	leaves
1	lane
1	legs
1	lord
1	lap
1	large
1	lop
1	quite
1	quiet
1	christmas
1	crib
1	cried
1	cracker
1	combed
1	code
1	closed
1	keys
1	king's
1	kim
1	cave
1	curl
1	ken
1	count
1	caw
1	colored
1	jaws
1	judge
1	jam
1	each
1	ears
1	hopefully
1	heap
1	heels
1	hisself
1	hip
1	heaven
1	helped
1	hell
1	hebrews
1	height
1	hugs
1	hopped
1	hop
1	goose
1	grin
1	grapes
1	growl
1	grunt
1	grams
1	gold
1	geese
1	gear
1	gus
1	gap
1	fool
1	fruit
1	front
1	phones
1	foam
1	folks
1	field
1	feed
1	fist
1	fear
1	fingers
1	finish
1	fifth
1	fetch
1	finds
1	fire
1	familiar
1	fifteenth
1	formed
1	fault
1	edge
1	dreamed
1	dream
1	drip
1	dried
1	drawers
1	drawer
1	drag
1	dropped
1	drops
1	dip
1	themselves
1	dyes
1	dorm
1	dawn's
1	dove
1	ducks
1	damn
1	dolls
1	chewed
1	chew
1	chips
1	chin
1	changed
1	charm
1	bruised
1	brooms
1	brings
1	breakfast
1	brought
1	blessed
1	blankets
1	blossomed
1	blocks
1	bees
1	beans
1	bitty
1	bing
1	bills
1	build
1	behind
1	bib
1	baked
1	bert
1	burned
1	beth
1	beds
1	buys
1	banana
1	born
1	balls
1	bum
1	bucks
1	bubbles
1	baths
1	battery
1	bank
1	bang
1	areil
1	unless
1	obtained
1	already
1	almost
1	applesauce
1	angle
1	arms
